usage_id,customer_id,monthly_logins,active_users,monthly_sessions,feature_adoption_rate,usage_change_pct,days_since_last_login,onboarding_completion,number_of_integrations
75927,15927,47,14,70,73.1,0.0,16,84.2,4
75928,15928,42,13,61,82.9,-1.4,19,35.2,2
75929,15929,28,9,22,57.2,18.6,0,97.2,2
75930,15930,172,38,229,59.4,-12.8,8,94.3,2
75931,15931,21,8,26,43.3,-11.8,11,51.5,0
75932,15932,41,15,29,75.6,39.6,24,96.9,2
75933,15933,46,12,65,44.2,19.4,31,96.9,1
75934,15934,64,12,70,100.0,37.7,16,63.4,2
75935,15935,40,15,53,41.1,6.1,20,100.0,6
75936,15936,13,4,15,46.9,-7.7,30,74.0,1
75937,15937,22,11,21,55.5,-0.1,17,81.0,2
75938,15938,41,10,45,57.6,-0.0,19,57.9,3
75939,15939,15,6,20,58.6,-16.1,26,71.6,0
75940,15940,68,19,59,70.3,-14.1,27,85.8,1
75941,15941,16,5,18,60.6,2.4,48,100.0,3
75942,15942,28,6,34,66.3,47.5,0,64.5,0
75943,15943,63,13,74,61.9,0.3,23,46.0,5
75944,15944,44,10,45,66.9,37.6,0,58.8,1
75945,15945,76,23,63,59.0,-31.6,19,64.4,2
75946,15946,60,19,55,52.7,-18.0,10,71.7,3
75947,15947,16,5,17,54.6,-13.1,0,64.5,4
75948,15948,21,6,18,69.9,11.5,35,64.8,2
75949,15949,44,11,56,85.5,-27.4,26,46.3,2
75950,15950,129,46,119,62.5,7.7,40,82.9,5
75951,15951,22,5,19,54.8,15.9,0,79.7,1
75952,15952,77,15,76,75.6,-21.5,8,100.0,2
75953,15953,21,12,18,61.9,-8.7,34,45.2,4
75954,15954,16,10,20,58.7,10.7,6,55.2,1
75955,15955,42,10,56,49.1,-31.2,0,78.6,1
75956,15956,41,10,42,75.4,6.2,24,74.5,6
75957,15957,40,12,49,55.5,0.1,27,88.4,3
75958,15958,10,2,9,39.9,16.2,0,83.7,3
75959,15959,103,23,100,41.8,-7.5,24,88.0,4
75960,15960,284,53,234,45.5,-7.3,3,70.5,3
75961,15961,63,13,55,61.1,-7.7,49,100.0,2
75962,15962,53,29,57,62.9,-7.2,0,76.1,2
75963,15963,16,5,19,77.1,8.2,0,64.1,2
75964,15964,99,34,81,61.8,14.7,35,56.2,2
75965,15965,155,32,174,58.7,-10.6,9,100.0,4
75966,15966,44,18,47,81.5,-4.6,47,85.6,1
75967,15967,101,52,72,59.7,-8.8,70,84.2,3
75968,15968,16,9,22,74.8,24.8,33,63.9,2
75969,15969,139,37,162,74.2,-8.5,16,100.0,5
75970,15970,82,30,74,51.0,16.9,15,90.1,3
75971,15971,50,22,59,100.0,-29.8,7,92.1,1
75972,15972,51,10,74,100.0,-1.7,21,82.1,5
75973,15973,17,11,12,56.2,26.7,48,76.5,1
75974,15974,52,16,76,63.1,-23.7,22,81.5,1
75975,15975,21,6,26,11.5,29.8,41,93.2,3
75976,15976,132,36,149,55.3,8.6,15,100.0,2
75977,15977,109,24,111,44.4,-21.2,40,53.4,1
75978,15978,41,27,33,81.6,-14.4,31,84.5,6
75979,15979,83,34,59,44.0,-2.3,27,78.3,0
75980,15980,93,20,97,68.9,17.3,75,55.7,2
75981,15981,66,23,75,98.1,-60.5,35,85.8,2
75982,15982,80,21,119,58.5,10.3,11,48.9,3
75983,15983,42,16,47,71.7,11.2,8,56.0,0
75984,15984,37,20,47,72.6,-1.8,27,68.7,2
75985,15985,63,25,76,55.6,10.7,8,73.6,2
75986,15986,38,8,53,42.9,18.5,6,73.9,1
75987,15987,92,32,100,71.5,36.3,43,43.8,3
75988,15988,67,18,56,21.2,-11.2,19,80.9,2
75989,15989,34,22,30,54.4,-2.6,2,81.2,1
75990,15990,54,15,53,21.0,4.2,0,74.9,1
75991,15991,57,13,49,40.0,-4.4,59,51.0,9
75992,15992,191,50,255,44.1,12.9,10,100.0,4
75993,15993,16,10,16,53.4,-0.9,13,64.3,1
75994,15994,13,8,13,41.1,0.5,11,98.5,5
75995,15995,71,14,78,45.2,-13.3,12,94.7,2
75996,15996,42,18,39,40.9,-51.8,21,74.4,3
75997,15997,114,27,91,48.1,6.7,45,68.8,1
75998,15998,28,17,36,56.5,-4.8,20,58.4,1
75999,15999,22,8,26,54.9,12.7,4,78.3,1
76000,16000,22,8,19,53.5,14.8,0,81.4,3
76001,16001,79,16,59,24.7,-14.5,0,56.4,1
76002,16002,57,12,64,96.0,39.4,2,97.5,4
76003,16003,87,18,107,47.0,34.3,44,87.5,5
76004,16004,68,13,60,18.9,4.3,31,83.8,2
76005,16005,27,9,27,51.1,22.1,35,80.1,2
76006,16006,26,11,37,35.2,8.8,50,79.3,4
76007,16007,76,17,84,28.2,-18.4,1,60.0,2
76008,16008,9,5,12,31.8,30.2,10,68.5,0
76009,16009,54,10,61,43.3,-5.2,6,74.0,6
76010,16010,36,8,43,38.5,6.5,9,87.8,2
76011,16011,103,39,120,100.0,-13.4,15,83.5,1
76012,16012,117,25,95,87.2,-53.1,15,61.8,0
76013,16013,340,66,251,37.2,-2.8,47,74.6,2
76014,16014,25,12,32,65.4,8.8,16,100.0,0
76015,16015,66,16,78,33.9,-60.2,0,100.0,5
76016,16016,52,25,51,51.6,2.0,16,89.5,4
76017,16017,60,16,70,59.3,-36.8,11,55.8,1
76018,16018,42,19,48,57.6,56.5,20,72.6,1
76019,16019,64,18,82,33.0,39.5,19,72.8,3
76020,16020,45,13,52,92.4,-50.9,32,64.9,7
76021,16021,92,34,113,66.8,-10.6,5,51.7,2
76022,16022,26,15,30,77.8,22.2,23,89.7,4
76023,16023,51,11,42,70.5,21.9,10,77.4,2
76024,16024,17,5,24,59.6,-1.5,52,73.6,2
76025,16025,17,4,17,58.3,18.9,9,66.4,2
76026,16026,25,5,22,82.7,7.1,38,57.9,4
76027,16027,33,13,49,75.1,-10.2,22,81.8,6
76028,16028,46,12,56,83.9,-21.5,0,59.6,3
76029,16029,62,13,89,100.0,2.1,4,60.6,5
76030,16030,89,17,80,51.6,6.3,28,84.8,2
76031,16031,37,21,45,32.1,28.1,14,100.0,2
76032,16032,44,21,46,69.3,34.5,13,47.9,1
76033,16033,48,24,35,73.3,-19.4,14,72.7,2
76034,16034,39,20,42,39.2,9.9,0,60.4,5
76035,16035,36,7,35,53.3,-8.2,0,100.0,8
76036,16036,20,5,15,59.3,4.2,35,73.9,3
76037,16037,40,8,52,45.8,17.4,0,61.0,3
76038,16038,110,34,125,81.0,-17.4,17,100.0,2
76039,16039,15,3,11,34.9,-52.4,27,82.3,3
76040,16040,117,29,105,65.8,12.1,20,83.3,0
76041,16041,108,23,159,23.6,2.5,39,87.2,3
76042,16042,65,17,83,39.6,0.8,0,99.4,3
76043,16043,46,17,66,100.0,20.4,28,47.8,3
76044,16044,68,18,78,44.2,-9.7,26,83.2,2
76045,16045,110,25,150,100.0,27.7,33,71.6,3
76046,16046,79,19,87,51.5,19.1,17,59.7,2
76047,16047,50,15,54,57.3,-7.8,0,55.4,3
76048,16048,36,23,31,32.5,32.7,44,61.5,1
76049,16049,73,19,97,62.9,23.2,32,61.7,2
76050,16050,260,50,288,47.5,-23.2,26,98.2,2
76051,16051,73,14,62,98.7,8.4,39,60.9,2
76052,16052,104,21,110,42.6,-0.5,37,64.4,2
76053,16053,28,7,30,50.2,-8.3,33,66.1,0
76054,16054,28,8,20,46.1,-38.9,15,75.3,8
76055,16055,21,13,27,40.4,-7.7,27,62.3,2
76056,16056,35,12,25,88.9,-13.5,10,90.8,3
76057,16057,128,26,147,46.7,-40.1,0,64.0,4
76058,16058,17,8,21,70.8,-16.6,36,100.0,5
76059,16059,118,25,87,44.3,-30.4,50,95.7,2
76060,16060,59,23,57,55.1,12.2,0,77.0,2
76061,16061,92,25,121,100.0,-33.3,0,69.1,3
76062,16062,53,20,43,56.8,16.3,0,74.6,3
76063,16063,47,18,51,81.1,-22.5,28,100.0,4
76064,16064,25,5,20,34.6,-21.2,21,76.3,4
76065,16065,21,5,31,37.6,-13.3,30,88.7,4
76066,16066,66,28,58,42.2,-10.2,16,100.0,1
76067,16067,72,21,76,56.0,-6.1,47,81.7,3
76068,16068,53,15,55,29.3,-11.8,16,86.6,5
76069,16069,102,23,120,59.7,-19.8,33,96.0,3
76070,16070,13,3,13,77.9,-22.5,13,69.1,2
76071,16071,101,24,109,50.9,-23.2,0,100.0,4
76072,16072,21,7,30,93.3,-16.3,21,68.6,2
76073,16073,17,7,13,37.5,-10.2,0,71.5,1
76074,16074,63,18,45,78.1,-13.7,11,55.3,2
76075,16075,72,16,108,46.5,-0.1,6,59.3,0
76076,16076,41,8,44,68.1,21.1,2,100.0,4
76077,16077,58,13,56,69.1,4.9,15,94.1,3
76078,16078,37,12,32,43.2,11.8,25,51.4,6
76079,16079,75,14,93,85.1,-56.0,10,78.8,1
76080,16080,70,14,84,66.6,3.2,6,65.2,4
76081,16081,72,14,66,76.1,1.8,22,75.0,2
76082,16082,74,28,66,34.2,23.7,6,100.0,3
76083,16083,71,13,97,57.5,48.6,0,74.8,2
76084,16084,34,13,44,21.9,16.7,19,83.2,6
76085,16085,19,9,25,59.8,23.1,51,100.0,0
76086,16086,31,13,33,67.6,7.8,1,100.0,1
76087,16087,115,28,109,100.0,33.8,47,63.5,1
76088,16088,37,12,41,88.5,2.1,0,88.3,0
76089,16089,39,18,46,47.1,-7.2,8,76.2,0
76090,16090,171,38,219,65.1,4.6,12,79.6,1
76091,16091,43,21,46,63.9,-19.9,3,99.6,6
76092,16092,13,7,16,63.8,-63.6,3,86.9,2
76093,16093,44,9,49,75.3,-19.7,11,91.2,2
76094,16094,40,11,33,79.5,27.0,2,63.5,1
76095,16095,57,14,43,69.6,8.9,3,100.0,2
76096,16096,44,8,51,48.9,27.5,44,70.0,3
76097,16097,69,13,74,69.9,0.1,28,76.6,1
76098,16098,54,17,54,39.6,-20.0,28,78.5,4
76099,16099,42,12,49,70.2,2.8,30,60.8,3
76100,16100,37,21,47,45.9,-14.2,39,73.0,1
76101,16101,55,16,49,66.2,-10.9,0,94.1,5
76102,16102,66,25,75,68.1,27.4,24,59.8,2
76103,16103,95,21,83,82.6,28.5,11,52.7,4
76104,16104,77,26,93,42.8,-10.5,0,55.5,3
76105,16105,16,10,18,65.5,1.6,53,86.9,3
76106,16106,26,6,33,41.1,6.7,0,100.0,0
76107,16107,42,18,57,36.2,11.8,4,47.7,1
76108,16108,18,7,17,54.7,13.3,3,72.2,0
76109,16109,44,24,62,71.9,6.8,25,86.7,3
76110,16110,254,55,193,51.6,22.1,7,72.3,4
76111,16111,107,43,129,53.7,6.7,15,71.1,2
76112,16112,164,36,155,38.1,-25.9,8,69.5,1
76113,16113,94,59,122,99.6,24.2,33,84.6,2
76114,16114,61,15,43,59.3,-15.1,19,79.1,3
76115,16115,24,12,33,48.2,-18.9,27,95.1,4
76116,16116,45,14,61,53.4,8.1,11,100.0,1
76117,16117,47,17,51,78.2,3.1,20,86.8,2
76118,16118,157,34,227,100.0,28.3,20,91.0,3
76119,16119,19,4,20,47.2,-27.3,9,100.0,3
76120,16120,25,5,36,62.3,15.2,32,52.9,4
76121,16121,17,11,12,32.6,-32.0,38,77.9,1
76122,16122,54,11,55,67.8,14.0,21,61.9,5
76123,16123,20,8,15,26.2,-42.7,24,89.2,1
76124,16124,261,54,223,41.5,68.4,2,83.6,2
76125,16125,141,29,148,23.0,-8.8,0,100.0,2
76126,16126,89,37,111,80.9,4.9,49,74.7,2
76127,16127,22,9,21,83.7,1.4,21,65.5,2
76128,16128,41,19,36,62.8,-21.0,7,95.9,0
76129,16129,22,10,30,68.1,2.7,35,94.3,1
76130,16130,48,9,36,66.4,-3.6,6,86.3,0
76131,16131,40,13,55,53.0,-9.9,7,64.6,5
76132,16132,55,33,40,89.7,16.5,0,70.1,5
76133,16133,14,5,10,96.1,-33.9,23,75.0,1
76134,16134,7,4,10,84.5,27.4,12,42.2,5
76135,16135,43,8,42,94.7,-3.9,15,52.5,2
76136,16136,37,9,31,87.0,-18.8,20,87.2,3
76137,16137,21,6,18,90.6,25.4,20,100.0,3
76138,16138,57,29,69,83.3,23.9,0,71.9,3
76139,16139,21,8,29,77.9,-25.8,45,55.3,2
76140,16140,115,25,122,95.9,4.8,35,90.8,3
76141,16141,87,17,77,64.0,-10.9,11,55.1,5
76142,16142,120,25,114,28.0,18.9,2,61.6,2
76143,16143,58,14,50,99.1,-19.3,0,81.1,2
76144,16144,44,12,38,57.7,-18.7,14,70.4,2
76145,16145,40,12,46,59.1,-6.1,25,71.0,5
76146,16146,13,6,15,31.0,-0.6,36,71.8,2
76147,16147,18,9,22,67.1,19.3,57,94.8,5
76148,16148,66,14,55,81.8,-32.8,0,94.4,2
76149,16149,42,9,31,82.6,-29.1,25,61.8,2
76150,16150,47,30,54,79.4,1.6,32,59.9,1
76151,16151,43,12,60,58.8,17.2,11,64.4,4
76152,16152,17,8,22,47.3,9.2,36,88.9,2
76153,16153,55,12,48,68.7,27.2,4,59.1,4
76154,16154,16,7,17,62.0,7.2,23,55.7,5
76155,16155,28,8,24,58.9,0.1,12,72.0,1
76156,16156,46,11,38,99.1,7.5,0,64.3,3
76157,16157,73,24,102,62.5,9.0,9,82.2,2
76158,16158,172,41,141,64.2,-40.4,14,78.3,2
76159,16159,15,3,19,65.8,-7.2,5,91.8,2
76160,16160,92,21,90,62.4,20.8,6,100.0,8
76161,16161,36,13,33,34.4,1.2,12,95.4,1
76162,16162,15,5,22,66.7,-33.5,36,75.8,6
76163,16163,54,19,76,79.2,20.8,9,54.7,2
76164,16164,62,18,55,11.8,-58.6,12,80.9,2
76165,16165,13,7,13,61.3,-23.7,26,92.3,1
76166,16166,52,33,66,87.0,-3.7,23,55.0,2
76167,16167,41,15,55,73.1,-4.8,25,91.5,0
76168,16168,57,12,60,65.6,-7.9,24,76.0,3
76169,16169,99,20,142,63.5,-16.5,0,100.0,3
76170,16170,36,8,37,92.8,-6.0,45,66.0,3
76171,16171,13,6,10,95.2,-41.8,21,100.0,2
76172,16172,35,10,52,37.2,-32.8,20,100.0,2
76173,16173,42,12,61,50.5,-5.9,34,86.8,3
76174,16174,93,41,123,50.7,42.8,0,68.3,4
76175,16175,21,7,30,55.9,1.3,35,76.6,2
76176,16176,56,21,68,74.3,34.8,0,73.1,1
76177,16177,18,7,18,65.5,6.4,7,58.5,1
76178,16178,34,11,34,54.0,14.7,29,58.8,3
76179,16179,42,15,40,100.0,-14.9,31,90.2,1
76180,16180,36,7,45,65.0,13.9,27,53.9,5
76181,16181,64,16,60,70.4,23.0,0,57.7,0
76182,16182,61,16,59,35.4,32.9,12,85.1,4
76183,16183,41,13,45,83.9,-8.3,0,46.5,2
76184,16184,146,44,154,57.9,-41.8,26,71.2,0
76185,16185,10,3,7,17.3,12.2,28,81.6,5
76186,16186,17,11,18,64.0,36.2,5,100.0,3
76187,16187,21,4,23,29.7,-12.4,23,96.6,3
76188,16188,140,32,160,64.6,-8.4,21,73.3,2
76189,16189,33,9,46,75.0,-5.9,41,47.9,0
76190,16190,12,5,12,13.9,-23.4,0,93.2,3
76191,16191,33,22,42,45.1,-42.2,22,51.7,2
76192,16192,94,36,135,73.2,40.4,41,64.7,2
76193,16193,37,8,53,57.3,4.4,17,93.8,2
76194,16194,113,21,164,65.0,-15.6,11,60.1,1
76195,16195,86,19,118,100.0,22.4,0,65.1,0
76196,16196,29,9,33,43.5,-16.0,36,100.0,3
76197,16197,44,9,56,17.1,11.9,19,100.0,2
76198,16198,203,37,153,53.5,3.3,16,49.0,0
76199,16199,30,11,25,27.2,1.9,8,38.4,3
76200,16200,41,13,61,60.3,-24.1,38,100.0,2
76201,16201,94,29,68,50.4,-0.5,1,40.9,5
76202,16202,61,20,44,41.9,15.4,22,67.9,2
76203,16203,98,24,87,93.8,19.7,0,100.0,0
76204,16204,35,7,40,44.5,-10.4,0,62.8,2
76205,16205,30,6,26,24.0,4.0,0,72.8,1
76206,16206,75,39,59,71.3,-10.9,14,75.6,3
76207,16207,16,10,13,59.2,-14.9,23,88.2,1
76208,16208,36,11,39,47.3,-10.2,24,91.3,1
76209,16209,37,18,42,69.6,2.0,56,94.4,3
76210,16210,30,17,27,72.2,23.3,39,59.6,4
76211,16211,56,29,82,30.0,10.4,6,55.0,0
76212,16212,16,4,22,100.0,-34.0,30,61.6,0
76213,16213,58,20,62,86.4,-3.0,0,48.6,5
76214,16214,72,18,60,77.1,20.4,6,72.1,0
76215,16215,51,30,72,76.2,-21.1,0,64.4,1
76216,16216,141,27,116,81.9,-57.7,38,60.6,2
76217,16217,64,12,80,57.7,5.4,25,100.0,4
76218,16218,73,14,88,60.8,24.8,13,94.9,1
76219,16219,44,18,62,38.8,12.4,44,65.6,3
76220,16220,40,8,38,61.0,32.8,22,87.1,0
76221,16221,107,35,96,25.4,6.8,35,76.2,3
76222,16222,47,11,49,18.0,-15.9,0,77.7,2
76223,16223,20,9,28,76.4,-8.7,0,74.4,1
76224,16224,102,32,83,62.3,-4.8,5,71.7,2
76225,16225,56,11,82,53.9,9.5,0,42.1,2
76226,16226,67,20,82,64.3,-24.0,28,57.8,4
76227,16227,78,15,59,79.9,-14.2,49,57.5,5
76228,16228,144,49,170,84.2,23.8,0,87.2,1
76229,16229,43,11,48,50.9,-43.6,2,69.2,0
76230,16230,42,13,51,87.4,-31.5,29,52.6,2
76231,16231,16,8,18,67.2,-53.0,4,86.9,2
76232,16232,123,36,165,74.0,-48.3,33,80.9,3
76233,16233,9,3,12,72.1,32.7,21,69.4,4
76234,16234,25,11,29,44.6,-19.8,19,94.1,1
76235,16235,38,12,29,24.3,11.2,43,93.3,4
76236,16236,155,59,171,33.8,22.4,0,59.3,5
76237,16237,66,26,51,66.4,27.8,50,72.6,3
76238,16238,74,15,53,51.2,-3.5,23,100.0,2
76239,16239,69,15,72,78.5,11.6,40,100.0,1
76240,16240,67,16,99,23.8,0.8,51,86.0,1
76241,16241,115,39,96,56.5,-0.9,0,79.3,3
76242,16242,61,25,82,78.6,-14.0,8,81.7,2
76243,16243,117,29,83,66.5,11.1,7,91.9,0
76244,16244,60,23,46,33.8,31.1,0,60.9,1
76245,16245,139,31,191,61.7,2.5,14,73.0,3
76246,16246,21,6,21,64.3,33.0,17,74.2,2
76247,16247,129,25,190,54.4,39.5,25,100.0,1
76248,16248,102,20,76,61.6,3.3,35,89.7,0
76249,16249,75,23,73,64.2,18.6,32,70.1,2
76250,16250,53,10,62,61.4,-5.1,37,88.4,5
76251,16251,29,7,36,46.6,11.9,22,95.1,0
76252,16252,59,15,65,60.3,-21.0,57,66.7,3
76253,16253,17,9,23,70.8,9.1,11,100.0,2
76254,16254,60,11,74,68.6,-0.3,30,89.1,1
76255,16255,28,15,41,41.0,-23.8,25,100.0,6
76256,16256,64,25,85,82.8,14.6,22,87.1,3
76257,16257,22,10,32,82.6,6.5,7,63.2,3
76258,16258,26,15,34,32.4,-48.3,51,68.4,4
76259,16259,71,13,63,81.7,0.4,19,78.9,2
76260,16260,22,8,25,79.0,24.0,34,56.2,4
76261,16261,29,17,28,68.6,-24.0,43,56.9,0
76262,16262,18,9,19,79.5,-2.9,15,100.0,2
76263,16263,32,13,35,37.0,-37.5,36,79.6,2
76264,16264,18,11,26,100.0,-16.0,0,100.0,3
76265,16265,46,22,59,56.0,12.9,10,100.0,3
76266,16266,39,24,51,79.4,31.4,40,57.8,5
76267,16267,69,32,98,78.3,-17.8,0,87.7,3
76268,16268,30,9,21,52.1,-10.8,38,87.6,0
76269,16269,49,9,63,79.0,-2.5,45,56.0,2
76270,16270,72,17,93,57.4,-0.5,28,100.0,8
76271,16271,88,24,96,71.7,-2.4,29,74.2,3
76272,16272,273,50,257,65.9,0.2,18,100.0,4
76273,16273,26,6,19,57.4,-18.6,31,57.8,4
76274,16274,146,49,215,56.8,-11.5,0,91.7,2
76275,16275,70,15,77,84.6,16.0,45,15.9,1
76276,16276,21,6,17,66.4,19.8,0,66.0,4
76277,16277,10,6,12,59.3,-6.6,0,82.4,2
76278,16278,77,19,102,99.3,4.8,19,70.0,3
76279,16279,44,10,63,48.2,14.4,36,100.0,4
76280,16280,43,8,47,95.1,10.1,0,95.9,1
76281,16281,30,16,40,61.8,13.0,44,72.7,3
76282,16282,61,22,84,74.4,-32.8,0,100.0,1
76283,16283,79,18,69,55.3,-34.3,4,31.7,0
76284,16284,33,8,34,43.5,7.7,18,81.2,5
76285,16285,14,4,17,33.7,-32.3,37,65.2,1
76286,16286,38,17,43,96.6,49.3,9,97.2,4
76287,16287,49,21,73,100.0,9.1,22,66.9,0
76288,16288,193,36,193,43.5,15.2,21,58.7,1
76289,16289,25,13,35,60.7,-0.2,0,74.2,5
76290,16290,49,11,42,63.8,-28.8,14,100.0,0
76291,16291,9,6,13,67.0,30.2,12,90.6,5
76292,16292,20,10,14,51.5,20.5,0,99.4,0
76293,16293,128,26,164,72.1,-10.0,16,62.8,2
76294,16294,33,12,35,55.4,53.3,21,53.7,3
76295,16295,82,15,58,65.4,-23.0,0,39.6,3
76296,16296,204,46,289,83.7,50.5,40,66.9,2
76297,16297,18,6,22,49.9,13.6,26,97.8,3
76298,16298,103,32,132,61.6,30.4,24,79.5,3
76299,16299,39,16,46,96.1,9.7,15,84.4,2
76300,16300,24,5,34,34.5,-24.2,9,79.3,2
76301,16301,15,10,20,86.8,3.7,39,78.5,5
76302,16302,44,18,41,55.0,-5.7,24,80.4,3
76303,16303,174,35,169,62.7,0.2,25,81.9,0
76304,16304,54,10,43,60.8,8.5,14,94.4,5
76305,16305,52,16,38,76.0,-13.2,0,83.8,3
76306,16306,29,6,38,39.5,-3.6,4,100.0,1
76307,16307,124,26,120,73.8,-4.9,32,95.2,3
76308,16308,78,17,88,72.6,-3.2,44,93.7,3
76309,16309,88,18,111,89.5,4.3,52,64.7,2
76310,16310,180,34,229,76.0,15.9,6,60.8,1
76311,16311,7,4,10,29.7,1.1,0,44.4,4
76312,16312,56,19,76,79.1,-19.0,31,92.1,2
76313,16313,17,4,21,100.0,-0.6,13,82.3,3
76314,16314,98,43,85,54.4,49.5,1,83.4,0
76315,16315,29,8,40,66.5,-25.1,22,43.8,0
76316,16316,116,29,91,73.5,20.1,4,69.2,4
76317,16317,56,26,50,27.5,-22.2,0,87.8,4
76318,16318,93,22,90,33.6,10.7,30,89.6,3
76319,16319,13,8,15,80.8,9.3,28,61.5,1
76320,16320,19,12,28,32.3,-1.5,8,100.0,1
76321,16321,54,12,63,72.7,-21.3,30,70.6,2
76322,16322,21,5,26,66.4,21.9,20,62.6,5
76323,16323,128,28,150,100.0,11.4,0,57.5,2
76324,16324,25,16,19,64.8,19.4,5,86.6,1
76325,16325,29,16,27,44.0,-16.7,17,62.4,1
76326,16326,41,15,59,71.6,0.6,0,87.8,3
76327,16327,86,45,77,41.9,-21.0,17,93.9,2
76328,16328,54,19,56,75.2,5.4,18,98.3,5
76329,16329,97,26,113,78.9,-6.1,1,86.7,3
76330,16330,26,7,34,54.8,6.2,41,61.0,2
76331,16331,21,11,24,71.7,-19.9,12,69.8,1
76332,16332,46,26,49,79.1,-25.5,37,74.0,0
76333,16333,30,18,38,53.4,-7.4,21,69.5,3
76334,16334,30,6,36,52.1,32.7,24,73.7,4
76335,16335,36,8,40,38.4,-8.4,31,100.0,3
76336,16336,53,11,62,80.9,21.6,0,93.0,0
76337,16337,14,9,14,44.4,10.5,0,84.9,2
76338,16338,39,9,43,50.5,-6.4,0,83.7,3
76339,16339,61,15,65,42.8,12.1,20,77.5,2
76340,16340,6,3,9,56.8,18.1,30,89.2,2
76341,16341,42,11,31,66.0,-10.2,26,94.9,4
76342,16342,21,12,26,57.5,-13.2,15,60.0,2
76343,16343,46,14,41,11.3,-3.0,19,79.0,2
76344,16344,207,49,207,56.0,11.3,29,48.5,5
76345,16345,19,11,16,68.5,-27.6,0,100.0,3
76346,16346,25,7,33,61.7,24.1,0,89.6,1
76347,16347,43,10,40,41.3,-30.7,62,74.1,0
76348,16348,83,49,102,68.7,-23.3,12,85.1,4
76349,16349,75,15,87,72.6,8.4,24,79.9,4
76350,16350,18,6,19,49.9,13.1,8,82.2,1
76351,16351,33,12,32,82.6,16.5,21,47.4,3
76352,16352,64,32,81,31.2,2.5,0,100.0,4
76353,16353,44,8,50,46.2,10.2,13,100.0,5
76354,16354,88,23,65,58.5,8.1,0,52.0,4
76355,16355,31,8,40,66.2,6.8,0,66.0,0
76356,16356,114,29,149,57.4,4.1,5,95.0,3
76357,16357,73,23,76,40.8,32.0,11,55.7,4
76358,16358,48,16,34,60.5,41.7,23,100.0,1
76359,16359,81,22,69,93.2,33.0,5,100.0,2
76360,16360,19,9,22,71.9,4.4,10,100.0,2
76361,16361,23,6,30,62.6,19.7,6,100.0,4
76362,16362,38,11,29,20.5,-8.2,19,83.7,5
76363,16363,38,18,47,56.2,70.0,0,49.2,1
76364,16364,97,21,107,79.8,-6.8,0,100.0,4
76365,16365,56,31,50,59.5,0.2,29,70.4,4
76366,16366,32,13,35,66.6,30.5,22,62.7,4
76367,16367,28,13,21,93.5,-13.0,8,65.8,5
76368,16368,63,19,77,60.0,-5.3,0,36.6,0
76369,16369,91,21,73,40.2,1.6,29,100.0,3
76370,16370,40,16,29,36.2,3.1,18,81.7,4
76371,16371,38,18,27,59.5,30.3,16,70.6,2
76372,16372,15,4,19,100.0,15.3,32,83.4,1
76373,16373,96,23,86,57.0,-7.6,16,91.8,1
76374,16374,101,19,114,22.3,4.0,12,83.8,3
76375,16375,71,18,52,44.9,3.2,36,79.6,4
76376,16376,72,19,53,35.5,-21.6,9,74.1,3
76377,16377,71,21,98,65.4,-19.3,0,53.3,1
76378,16378,115,44,146,88.1,23.3,16,29.6,2
76379,16379,207,39,163,26.6,-10.3,61,43.2,0
76380,16380,30,7,34,49.7,8.2,0,73.5,3
76381,16381,78,23,64,74.4,-9.2,10,46.5,3
76382,16382,98,27,130,70.9,-31.8,11,100.0,2
76383,16383,91,17,112,79.6,-39.9,10,100.0,0
76384,16384,69,20,101,68.0,-2.6,29,73.1,1
76385,16385,93,17,107,98.7,6.1,2,60.6,2
76386,16386,64,17,65,57.5,21.6,13,89.0,1
76387,16387,47,9,59,76.3,-10.6,16,86.2,1
76388,16388,31,7,36,45.1,32.7,35,85.0,2
76389,16389,10,5,10,73.5,-21.1,0,77.4,3
76390,16390,59,15,61,72.6,20.7,33,54.7,2
76391,16391,42,8,34,63.9,10.8,18,58.0,1
76392,16392,85,30,92,65.6,-15.8,29,65.4,0
76393,16393,132,45,109,84.1,-7.9,18,99.2,2
76394,16394,14,7,12,36.6,10.5,22,59.9,1
76395,16395,89,25,73,96.5,12.8,27,91.7,2
76396,16396,30,11,33,67.4,30.1,12,75.1,1
76397,16397,69,15,75,69.0,29.2,37,77.1,1
76398,16398,44,19,33,28.7,28.7,1,69.1,2
76399,16399,89,20,109,81.3,-12.9,7,69.3,5
76400,16400,31,10,26,43.0,-20.9,0,57.7,1
76401,16401,63,12,67,51.6,-15.4,31,64.1,2
76402,16402,114,30,135,71.7,-5.0,15,100.0,2
76403,16403,30,6,22,63.1,-17.4,51,64.0,1
76404,16404,40,16,46,73.1,-18.9,3,100.0,5
76405,16405,74,14,106,55.3,-20.4,31,68.1,3
76406,16406,47,20,38,72.4,20.8,28,73.3,4
76407,16407,90,17,129,96.4,9.2,15,70.4,3
76408,16408,20,4,27,71.9,-0.5,0,79.8,1
76409,16409,46,20,52,41.6,-29.2,11,100.0,1
76410,16410,190,46,152,27.1,22.2,19,52.9,1
76411,16411,21,7,27,47.0,-28.0,2,46.8,3
76412,16412,78,25,95,62.0,15.2,2,63.4,2
76413,16413,20,12,25,25.7,-10.2,33,40.9,1
76414,16414,34,7,27,88.3,-27.6,13,69.5,2
76415,16415,18,7,20,43.9,-6.4,53,17.3,3
