customer_id,company_size,industry,country,plan,contract_type,monthly_recurring_revenue,discount_percentage,monthly_logins,active_users,monthly_sessions,feature_adoption_rate,usage_change_pct,days_since_last_login,onboarding_completion,number_of_integrations,support_tickets,unresolved_tickets,avg_resolution_hours,satisfaction_score,nps_score,churn,churn_date,churn_reason
14213,Medium,Retail,Canada,Professional,Annual,367.78,1.20,53,12,65,70.90,3.60,0,61.20,1,4,2,36.30,4.60,-13,0,NULL,"Not Churned"
14214,Small,Manufacturing,India,Professional,Monthly,394.30,9.40,30,12,45,56.10,2.80,17,60.10,3,2,0,9.60,8.90,58,0,NULL,"Not Churned"
14215,Medium,Technology,UK,Business,Annual,1002.36,6.10,55,20,79,30.70,-8.60,7,47.00,3,2,1,49.90,7.50,51,0,NULL,"Not Churned"
14216,Large,Finance,India,Business,Monthly,934.16,7.20,48,31,67,81.20,-15.60,26,64.30,1,3,1,14.80,6.30,25,0,NULL,"Not Churned"
14217,Small,Education,Germany,Professional,Annual,316.42,16.90,25,6,37,83.60,11.50,5,100.00,2,3,0,27.30,7.60,41,0,NULL,"Not Churned"
14218,Medium,Healthcare,USA,Starter,Quarterly,105.44,12.80,68,15,57,68.90,3.40,21,64.70,1,0,0,5.40,8.60,67,0,NULL,"Not Churned"
14219,Medium,Technology,Canada,Professional,Monthly,396.98,0.00,32,17,33,37.30,12.40,0,100.00,0,2,1,10.40,8.90,81,0,NULL,"Not Churned"
14220,Small,Media,India,Professional,Monthly,329.15,16.20,12,6,10,54.40,-70.00,0,72.50,5,1,1,12.00,8.70,63,1,2029-01-07,"Business Closure"
14221,Small,Retail,India,Starter,Monthly,138.76,10.10,34,7,37,79.00,-36.30,10,62.20,3,6,2,11.10,5.80,7,0,NULL,"Not Churned"
14222,Medium,Manufacturing,Singapore,Professional,Quarterly,321.53,16.20,31,7,24,44.60,-15.40,15,62.70,3,2,1,30.40,8.40,51,1,2029-05-31,"Business Closure"
14223,Large,"Professional Services",Australia,Enterprise,Monthly,2571.51,10.90,52,26,65,46.70,-21.20,29,41.50,0,2,0,36.60,7.40,49,1,2029-01-09,"Poor User Experience"
14224,Large,Retail,Singapore,Professional,Quarterly,396.14,0.90,112,35,118,41.30,-23.30,22,100.00,2,2,0,46.70,6.70,27,0,NULL,"Not Churned"
14225,Medium,"Professional Services",USA,Business,Annual,984.68,19.90,36,13,50,65.90,-16.10,9,85.00,2,2,1,45.40,6.70,46,0,NULL,"Not Churned"
14226,Large,Manufacturing,India,Business,Monthly,791.73,15.70,17,8,15,76.80,-52.80,13,100.00,4,5,2,22.30,6.20,15,1,2028-05-02,"High Price"
14227,Medium,"Professional Services",UK,Starter,Annual,138.90,10.70,36,11,37,65.90,4.70,0,44.70,3,1,0,31.70,8.80,54,0,NULL,"Not Churned"
14228,Medium,Manufacturing,USA,Business,Monthly,897.30,2.10,29,6,20,56.80,-18.80,41,72.80,6,4,2,15.10,6.00,20,0,NULL,"Not Churned"
14229,Medium,Technology,India,Professional,Annual,307.79,12.90,100,21,107,59.60,-9.40,47,99.90,3,4,3,14.40,3.90,-43,0,NULL,"Not Churned"
14230,Small,Healthcare,Australia,Enterprise,Monthly,2586.90,12.00,46,12,35,31.10,2.80,21,80.00,2,5,1,17.00,6.60,32,0,NULL,"Not Churned"
14231,Large,Education,USA,Starter,Monthly,110.17,2.60,75,20,108,87.40,27.80,33,91.50,3,2,1,14.30,6.50,31,0,NULL,"Not Churned"
14232,Medium,Healthcare,India,Starter,Annual,110.97,9.50,119,29,174,75.20,-16.70,4,64.50,0,2,0,2.00,7.80,50,0,NULL,"Not Churned"
14233,Medium,Media,USA,Starter,Annual,131.57,0.00,92,17,105,55.60,14.20,4,97.20,2,3,0,33.80,7.10,22,0,NULL,"Not Churned"
14234,Enterprise,Media,UK,Starter,Quarterly,126.49,0.00,115,24,121,44.90,-7.00,0,70.50,1,1,0,35.70,8.90,61,1,2025-10-06,"Contract Expired"
14235,Small,Finance,Australia,Professional,Monthly,408.12,2.10,16,7,17,47.10,-24.40,2,82.60,0,3,1,35.00,8.00,26,0,NULL,"Not Churned"
14236,Small,Healthcare,USA,Starter,Annual,114.89,10.40,17,5,17,55.90,7.10,4,84.70,3,4,1,11.90,6.10,6,0,NULL,"Not Churned"
14237,Small,Manufacturing,UK,Professional,Monthly,302.61,3.90,27,6,28,86.60,5.80,13,72.80,0,2,0,37.80,7.20,37,1,2029-12-10,"Business Closure"
14238,Large,Manufacturing,India,Professional,Monthly,419.39,17.40,39,8,43,35.00,-0.10,34,77.60,1,3,3,2.00,4.70,-22,1,2028-09-05,"Contract Expired"
14239,Large,Finance,Singapore,Starter,Annual,115.14,4.70,11,6,16,49.30,-4.10,7,90.90,1,4,1,10.30,6.50,18,0,NULL,"Not Churned"
14240,Small,Retail,Singapore,Professional,Annual,317.34,7.40,94,22,96,44.40,-13.60,10,49.30,4,2,0,27.60,7.10,37,1,2029-08-26,"Business Closure"
14241,Medium,Manufacturing,Canada,Starter,Monthly,143.34,17.70,27,13,35,70.20,2.30,6,90.00,2,2,0,48.80,7.40,32,0,NULL,"Not Churned"
14242,Medium,Finance,India,Starter,Quarterly,125.64,6.80,15,8,19,58.80,-1.30,30,42.30,1,1,0,13.30,8.10,46,1,2025-06-25,"Business Closure"
14243,Large,Manufacturing,UK,Business,Monthly,766.79,10.10,107,22,157,53.30,-4.40,10,59.00,2,2,0,31.20,7.20,38,0,NULL,"Not Churned"
14244,Medium,Education,Canada,Starter,Monthly,137.10,16.90,33,7,24,68.70,-0.40,52,44.50,2,3,2,33.20,5.00,3,0,NULL,"Not Churned"
14245,Medium,Manufacturing,Singapore,Professional,Quarterly,413.31,23.50,94,21,72,31.80,-42.90,32,79.70,0,1,0,23.90,8.50,53,1,2025-02-17,"Missing Features"
14246,Enterprise,Technology,Singapore,Starter,Monthly,139.01,16.30,67,42,78,51.90,15.60,13,68.00,2,0,0,37.00,6.90,41,0,NULL,"Not Churned"
14247,Small,Finance,Germany,Business,Annual,781.59,13.20,20,8,22,59.60,-14.80,31,83.20,4,4,1,2.00,4.80,0,0,NULL,"Not Churned"
14248,Small,"Professional Services",India,Business,Annual,738.17,25.10,39,12,47,20.50,9.40,34,85.70,3,1,0,2.00,9.20,72,1,2026-03-19,"Business Closure"
14249,Medium,Media,Singapore,Starter,Quarterly,117.59,0.90,35,7,39,77.70,-15.90,17,62.80,2,1,1,60.10,5.70,10,0,NULL,"Not Churned"
14250,Enterprise,Healthcare,UK,Professional,Annual,340.97,24.60,101,28,133,69.10,30.60,7,84.50,0,1,0,33.00,8.20,48,0,NULL,"Not Churned"
14251,Medium,Finance,Germany,Starter,Monthly,119.05,11.60,45,13,64,58.00,-0.20,26,68.30,1,1,0,25.80,9.20,72,0,NULL,"Not Churned"
14252,Small,Retail,USA,Starter,Annual,135.56,13.00,18,12,20,48.00,5.10,23,100.00,0,3,0,33.90,6.10,18,0,NULL,"Not Churned"
14253,Small,Manufacturing,USA,Professional,Monthly,298.68,2.20,10,2,8,97.80,-28.30,17,80.90,3,4,1,2.20,7.00,31,0,NULL,"Not Churned"
14254,Medium,Finance,USA,Business,Quarterly,923.26,1.20,58,15,46,81.60,-27.40,11,60.00,3,1,1,2.00,8.50,64,0,NULL,"Not Churned"
14255,Small,Education,India,Starter,Monthly,143.38,6.60,78,26,69,33.30,18.10,0,54.10,2,1,0,43.80,6.40,2,0,NULL,"Not Churned"
14256,Medium,Finance,USA,Professional,Monthly,346.40,9.70,49,23,68,41.20,11.60,56,59.30,0,1,0,22.20,7.70,54,0,NULL,"Not Churned"
14257,Enterprise,Education,Germany,Enterprise,Annual,2243.49,9.90,92,29,107,19.30,15.80,11,63.10,1,3,0,20.70,5.30,20,1,2021-07-07,"Poor Support"
14258,Medium,Media,India,Professional,Monthly,374.43,11.70,15,6,15,52.00,1.50,59,94.50,1,4,1,27.80,5.80,-1,1,2023-04-12,"Business Closure"
14259,Medium,Media,India,Enterprise,Quarterly,2089.90,6.10,116,35,115,42.60,-40.30,36,49.50,5,3,0,14.90,7.90,43,0,NULL,"Not Churned"
14260,Medium,Manufacturing,India,Enterprise,Monthly,2423.26,13.20,52,19,39,69.60,-3.20,0,82.10,2,4,1,9.70,7.00,46,0,NULL,"Not Churned"
14261,Small,Healthcare,USA,Professional,Annual,322.37,0.00,22,13,20,78.30,17.50,11,61.50,6,1,1,2.00,7.90,41,0,NULL,"Not Churned"
14262,Large,Manufacturing,Singapore,Professional,Quarterly,305.44,20.10,181,33,179,42.10,21.50,1,100.00,2,5,0,28.60,5.70,19,0,NULL,"Not Churned"
14263,Medium,Retail,India,Business,Monthly,960.90,5.90,56,17,43,64.20,-12.80,0,91.40,1,1,1,6.70,7.90,48,0,NULL,"Not Churned"
14264,Medium,Technology,India,Enterprise,Monthly,2005.92,11.20,90,19,93,49.90,-23.10,22,66.20,0,0,0,53.10,8.60,64,0,NULL,"Not Churned"
14265,Medium,Healthcare,Singapore,Business,Monthly,940.12,7.50,20,10,20,88.80,-30.40,40,78.20,1,3,0,20.90,6.80,51,0,NULL,"Not Churned"
14266,Medium,Healthcare,Germany,Starter,Quarterly,138.59,9.80,75,19,110,54.20,-14.40,41,87.60,2,2,0,43.90,5.80,30,1,2027-06-06,Competitor
14267,Medium,Media,India,Business,Quarterly,736.12,12.00,32,9,35,75.40,-1.00,23,56.90,3,1,0,15.60,5.60,-1,0,NULL,"Not Churned"
14268,Small,Technology,Australia,Enterprise,Annual,2414.16,35.00,80,15,98,60.10,20.20,41,66.90,5,4,2,24.40,5.50,17,0,NULL,"Not Churned"
14269,Large,Finance,Canada,Professional,Quarterly,376.66,0.00,85,18,119,77.50,0.20,4,83.70,3,2,0,18.60,7.40,47,0,NULL,"Not Churned"
14270,Enterprise,Manufacturing,Australia,Business,Monthly,908.10,3.60,199,63,280,51.70,21.90,26,98.10,2,2,0,2.00,7.20,30,1,2026-06-14,"Business Closure"
14271,Medium,Finance,USA,Professional,Annual,333.68,1.30,80,17,96,58.00,-45.60,2,64.80,2,3,2,10.80,6.70,50,0,NULL,"Not Churned"
14272,Enterprise,Finance,Singapore,Starter,Annual,103.92,12.10,81,26,90,52.70,-7.10,26,74.10,2,4,2,2.00,5.00,-19,1,2027-03-06,Competitor
14273,Small,Manufacturing,India,Professional,Monthly,309.56,12.70,104,23,99,64.30,-39.70,45,63.40,0,6,2,43.10,4.50,-8,1,2028-04-18,"Contract Expired"
14274,Medium,Retail,India,Starter,Annual,113.46,19.80,40,15,42,78.00,-2.50,9,90.20,2,0,0,27.50,7.80,43,0,NULL,"Not Churned"
14275,Medium,Healthcare,USA,Business,Annual,843.34,10.40,75,25,57,66.20,-25.90,9,74.70,4,1,0,28.40,8.50,88,0,NULL,"Not Churned"
14276,Medium,Education,USA,Professional,Monthly,409.97,19.00,102,26,85,61.90,5.20,9,73.20,2,3,1,9.50,5.80,3,0,NULL,"Not Churned"
14277,Medium,Technology,Singapore,Starter,Monthly,130.73,17.80,48,13,48,39.00,-10.30,0,86.10,1,2,1,32.40,7.50,36,1,2025-06-25,"Contract Expired"
14278,Small,Healthcare,UK,Starter,Monthly,103.10,9.10,12,4,9,47.90,10.00,33,92.20,3,3,0,28.90,9.20,83,1,2025-06-20,"Business Closure"
14279,Small,Finance,India,Starter,Annual,140.63,5.20,53,10,67,49.90,-35.70,0,56.30,0,3,0,46.20,8.40,73,0,NULL,"Not Churned"
14280,Medium,Technology,USA,Business,Monthly,936.80,9.00,169,48,198,78.70,-0.70,8,45.60,2,2,1,30.00,7.60,57,0,NULL,"Not Churned"
14281,Small,Education,USA,Starter,Monthly,122.69,5.40,48,11,66,63.40,-7.80,0,77.40,2,1,0,26.40,7.50,52,0,NULL,"Not Churned"
14282,Large,Healthcare,Singapore,Starter,Monthly,121.45,10.50,114,36,95,53.10,11.90,3,98.50,0,3,2,30.90,3.10,-15,0,NULL,"Not Churned"
14283,Small,Healthcare,UK,Enterprise,Monthly,2588.55,4.50,26,6,38,57.50,2.60,16,56.30,3,4,2,2.00,6.20,12,1,2022-03-13,Competitor
14284,Small,Retail,Canada,Professional,Quarterly,364.88,12.40,56,12,80,58.80,-26.80,31,60.70,1,3,0,62.70,7.80,45,1,2028-06-27,"Low Product Usage"
14285,Medium,Healthcare,Canada,Professional,Annual,359.09,0.00,77,21,87,44.50,-21.50,16,64.00,5,1,1,30.30,6.40,1,0,NULL,"Not Churned"
14286,Medium,Healthcare,Australia,Professional,Quarterly,392.39,12.70,26,16,26,57.60,5.10,29,91.10,3,2,0,11.40,7.60,52,0,NULL,"Not Churned"
14287,Large,Education,Canada,Starter,Annual,126.91,14.80,106,30,148,60.10,9.50,7,88.90,0,5,1,2.00,6.20,17,0,NULL,"Not Churned"
14288,Medium,Education,India,Starter,Annual,112.45,14.00,71,14,103,43.70,-26.20,0,83.90,1,1,0,19.70,7.40,44,1,2028-07-11,"Poor User Experience"
14289,Small,Technology,Germany,Professional,Monthly,419.86,0.00,11,6,9,63.90,13.10,32,100.00,4,0,0,40.70,10.00,100,0,NULL,"Not Churned"
14290,Large,Finance,Australia,Professional,Annual,331.90,11.50,157,41,183,40.60,-15.60,1,69.70,2,3,0,65.80,6.10,29,0,NULL,"Not Churned"
14291,Medium,Education,Australia,Professional,Monthly,381.18,12.90,36,22,40,41.70,1.40,33,68.80,3,1,0,41.50,8.40,56,1,2028-05-09,"Contract Expired"
14292,Small,Technology,Singapore,Business,Annual,868.20,30.10,28,8,32,77.80,18.60,18,67.50,1,1,1,38.70,8.20,53,0,NULL,"Not Churned"
14293,Medium,Healthcare,Germany,Professional,Annual,312.42,11.20,81,19,61,46.20,9.80,34,100.00,2,3,1,33.70,6.60,27,0,NULL,"Not Churned"
14294,Enterprise,Media,Germany,Starter,Annual,142.28,0.00,42,14,42,76.20,-10.80,25,55.70,0,1,0,2.00,8.70,59,0,NULL,"Not Churned"
14295,Medium,Technology,Singapore,Business,Monthly,822.38,0.00,33,17,27,55.00,-50.30,8,45.30,5,3,0,29.50,7.50,36,0,NULL,"Not Churned"
14296,Small,Media,India,Professional,Annual,377.98,8.40,122,23,171,74.90,-15.70,23,71.50,3,2,1,26.30,8.60,62,0,NULL,"Not Churned"
14297,Small,Technology,USA,Enterprise,Quarterly,2438.03,4.00,47,9,50,36.30,-13.50,5,100.00,1,4,1,46.00,7.50,25,0,NULL,"Not Churned"
14298,Small,Technology,UK,Business,Monthly,839.93,15.70,98,21,134,75.60,18.60,45,74.60,2,1,0,7.30,7.30,39,0,NULL,"Not Churned"
14299,Medium,Media,USA,Starter,Annual,112.95,21.50,21,9,18,44.20,-4.50,13,50.90,0,4,2,8.30,6.40,42,0,NULL,"Not Churned"
14300,Medium,Manufacturing,Germany,Enterprise,Annual,1915.36,0.00,115,25,160,30.80,-9.40,6,80.20,1,2,2,23.60,5.80,20,0,NULL,"Not Churned"
14301,Small,Technology,Australia,Business,Quarterly,1005.59,7.70,43,15,35,46.00,3.50,34,84.80,5,2,1,20.70,6.10,43,0,NULL,"Not Churned"
14302,Enterprise,Media,Australia,Enterprise,Monthly,2318.20,19.00,35,9,29,59.70,4.00,12,100.00,1,1,0,47.00,8.70,72,0,NULL,"Not Churned"
14303,Large,Education,Singapore,Business,Monthly,935.63,15.90,79,24,118,39.10,-2.30,0,100.00,4,3,0,34.50,6.00,25,0,NULL,"Not Churned"
14304,Medium,"Professional Services",USA,Enterprise,Quarterly,2231.02,4.20,18,7,13,64.80,29.00,25,79.80,4,8,2,36.80,3.30,-39,0,NULL,"Not Churned"
14305,Large,"Professional Services",Australia,Business,Annual,791.88,12.60,95,23,69,51.30,-16.40,17,89.10,6,3,0,37.30,5.40,23,1,2025-10-03,"Business Closure"
14306,Small,"Professional Services",UK,Business,Quarterly,1018.64,18.40,92,21,72,57.10,-10.30,6,81.70,2,4,0,4.80,6.00,25,0,NULL,"Not Churned"
14307,Medium,"Professional Services",USA,Professional,Monthly,416.01,10.20,51,14,43,55.00,-4.60,47,39.20,2,2,0,15.90,6.80,20,1,2022-07-18,"Business Closure"
14308,Medium,Manufacturing,India,Enterprise,Monthly,2532.20,14.60,26,12,20,39.60,-19.50,25,94.40,5,6,0,37.40,6.80,25,0,NULL,"Not Churned"
14309,Large,Finance,Germany,Professional,Quarterly,409.73,18.90,115,33,168,100.00,12.00,10,57.30,3,4,2,20.60,6.10,2,0,NULL,"Not Churned"
14310,Large,Media,UK,Business,Quarterly,893.57,9.40,101,22,95,79.10,5.30,23,73.70,2,4,1,14.40,7.00,16,0,NULL,"Not Churned"
14311,Small,Technology,Germany,Enterprise,Quarterly,2153.20,10.60,64,13,94,39.70,20.60,12,51.70,3,1,1,67.90,6.10,44,0,NULL,"Not Churned"
14312,Enterprise,Retail,UK,Professional,Monthly,339.54,17.20,100,62,140,69.60,-7.40,25,93.00,4,0,0,25.60,10.00,90,0,NULL,"Not Churned"
14313,Small,"Professional Services",India,Starter,Monthly,141.22,15.00,43,19,56,89.80,10.60,8,64.10,2,0,0,24.90,9.20,68,0,NULL,"Not Churned"
14314,Large,Healthcare,USA,Starter,Monthly,142.27,19.50,251,48,181,35.80,15.90,18,63.10,4,2,0,35.10,8.80,65,0,NULL,"Not Churned"
14315,Enterprise,"Professional Services",USA,Enterprise,Monthly,2209.17,16.60,74,16,95,100.00,-12.20,22,67.90,3,2,0,51.40,6.10,0,0,NULL,"Not Churned"
14316,Small,"Professional Services",Singapore,Business,Monthly,903.11,22.30,13,3,13,45.90,2.90,4,76.00,2,3,1,19.80,6.70,20,0,NULL,"Not Churned"
14317,Large,Healthcare,India,Professional,Annual,396.15,6.00,64,31,90,39.20,30.10,15,75.70,2,2,1,3.60,8.20,54,1,2030-08-26,"Business Closure"
14318,Small,Manufacturing,Singapore,Enterprise,Quarterly,2410.93,12.40,17,11,19,85.30,-1.70,60,59.90,5,3,2,4.40,6.20,16,0,NULL,"Not Churned"
14319,Medium,Healthcare,Singapore,Starter,Quarterly,138.53,9.00,58,15,51,56.20,-3.70,44,99.70,3,3,0,44.40,7.30,36,1,2028-07-03,"Contract Expired"
14320,Medium,Healthcare,Singapore,Starter,Monthly,127.56,0.00,74,15,88,28.20,21.70,30,77.80,4,0,0,43.40,9.40,74,0,NULL,"Not Churned"
14321,Medium,Manufacturing,USA,Professional,Quarterly,368.85,3.10,18,10,20,79.10,23.40,35,76.50,2,4,2,26.10,5.20,-4,0,NULL,"Not Churned"
14322,Enterprise,Healthcare,Singapore,Professional,Monthly,343.53,17.80,71,40,89,59.90,4.60,35,100.00,2,2,1,35.40,8.40,58,0,NULL,"Not Churned"
14323,Medium,Technology,USA,Professional,Annual,306.48,14.70,44,8,40,58.20,52.20,33,96.10,4,1,1,26.90,7.30,36,0,NULL,"Not Churned"
14324,Medium,"Professional Services",India,Business,Monthly,739.02,16.80,54,22,81,68.60,-16.20,1,80.40,2,1,1,28.60,7.30,60,0,NULL,"Not Churned"
14325,Large,Finance,India,Starter,Annual,108.37,8.70,54,13,67,65.30,8.70,15,61.90,1,1,0,9.60,7.20,57,0,NULL,"Not Churned"
14326,Enterprise,Manufacturing,Singapore,Business,Annual,739.69,11.30,26,7,26,53.60,10.50,47,69.90,4,5,1,8.50,8.00,62,0,NULL,"Not Churned"
14327,Small,Retail,India,Professional,Monthly,363.06,13.10,35,11,41,61.50,24.30,13,48.40,1,5,1,32.40,6.20,17,1,2028-01-09,"Contract Expired"
14328,Enterprise,Manufacturing,UK,Enterprise,Annual,2180.75,8.10,221,47,227,52.40,-5.80,17,76.70,0,4,1,24.00,5.30,-19,1,2022-10-12,"Poor User Experience"
14329,Small,Education,India,Business,Monthly,730.32,12.80,39,16,54,38.80,0.10,20,88.30,0,3,0,20.60,6.80,26,1,2023-10-21,Competitor
14330,Large,Retail,USA,Professional,Monthly,300.18,0.00,55,21,80,70.70,6.60,36,80.20,0,1,1,2.00,9.30,79,1,2028-03-03,Competitor
14331,Small,Education,India,Starter,Monthly,123.97,10.50,26,10,37,55.40,4.70,45,74.40,2,2,0,29.60,9.40,82,0,NULL,"Not Churned"
14332,Small,Media,Germany,Enterprise,Annual,2292.82,6.80,26,7,27,55.70,8.60,22,66.60,5,2,1,40.90,6.80,31,0,NULL,"Not Churned"
14333,Medium,Media,UK,Starter,Monthly,103.57,13.70,49,12,43,85.80,16.60,0,73.90,2,0,0,7.10,8.20,62,0,NULL,"Not Churned"
14334,Medium,Manufacturing,Singapore,Starter,Quarterly,130.14,22.00,32,17,38,52.40,-2.10,29,100.00,1,3,0,34.50,5.40,19,0,NULL,"Not Churned"
14335,Medium,Education,Canada,Starter,Monthly,107.29,14.00,15,7,17,92.90,-35.70,18,82.60,3,0,0,10.50,10.00,100,0,NULL,"Not Churned"
14336,Small,Retail,Singapore,Enterprise,Quarterly,2250.78,14.50,20,10,15,62.20,-16.10,17,73.80,3,3,2,11.10,6.80,16,1,2026-05-03,"Contract Expired"
14337,Medium,Technology,UK,Business,Quarterly,769.75,25.30,74,18,102,69.80,-16.50,30,86.90,5,2,1,2.00,5.30,17,0,NULL,"Not Churned"
14338,Enterprise,Manufacturing,Canada,Enterprise,Monthly,1900.08,7.80,56,14,41,17.60,8.20,16,66.50,2,2,1,2.00,6.50,3,1,2027-05-26,"Contract Expired"
14339,Medium,Manufacturing,UK,Business,Monthly,785.68,4.00,34,7,25,88.80,-19.30,34,90.00,2,3,0,2.00,4.50,-29,0,NULL,"Not Churned"
14340,Small,Healthcare,USA,Starter,Monthly,121.49,0.60,74,28,95,61.80,3.00,42,39.70,2,3,0,22.70,6.00,6,0,NULL,"Not Churned"
14341,Medium,Manufacturing,Germany,Enterprise,Annual,2442.81,20.60,49,11,71,100.00,0.50,47,92.80,2,2,0,26.90,7.60,26,0,NULL,"Not Churned"
14342,Small,"Professional Services",Canada,Professional,Annual,330.03,18.10,61,23,77,23.50,-35.00,15,50.70,4,2,0,43.90,7.10,33,1,2027-06-21,"Poor User Experience"
14343,Large,Media,Germany,Professional,Monthly,381.42,0.10,59,13,78,86.40,-70.00,25,89.20,4,2,1,23.80,7.60,67,0,NULL,"Not Churned"
14344,Large,"Professional Services",Australia,Starter,Annual,138.23,17.90,39,10,56,89.70,1.60,37,85.80,2,2,1,2.00,7.60,41,0,NULL,"Not Churned"
14345,Medium,Manufacturing,India,Starter,Monthly,113.33,13.60,44,14,42,73.70,27.30,29,58.80,1,3,0,20.10,7.90,46,1,2022-07-21,"Business Closure"
14346,Medium,Media,Canada,Business,Monthly,877.86,0.40,28,7,33,65.70,-21.30,12,69.20,3,2,0,12.80,9.70,78,0,NULL,"Not Churned"
14347,Large,Media,India,Starter,Quarterly,119.20,13.10,195,40,192,63.30,1.50,10,47.20,3,0,0,32.00,8.50,70,0,NULL,"Not Churned"
14348,Medium,Technology,UK,Starter,Annual,103.15,11.40,29,12,39,51.30,15.30,2,51.50,2,2,1,2.30,8.00,47,0,NULL,"Not Churned"
14349,Large,Healthcare,Canada,Business,Monthly,839.08,10.10,87,22,116,69.80,8.90,0,80.90,1,1,0,18.50,6.90,68,0,NULL,"Not Churned"
14350,Medium,Finance,Singapore,Starter,Monthly,117.84,0.50,55,10,60,59.70,24.90,20,74.20,2,3,2,16.00,6.20,12,0,NULL,"Not Churned"
14351,Large,Education,India,Starter,Annual,128.12,29.00,136,29,179,44.60,-1.50,0,74.80,1,7,2,2.00,5.30,12,0,NULL,"Not Churned"
14352,Medium,Retail,India,Enterprise,Annual,2537.15,1.90,67,25,68,46.60,23.10,0,85.80,2,4,2,19.10,5.40,19,0,NULL,"Not Churned"
14353,Medium,Finance,India,Professional,Monthly,379.80,3.50,60,13,75,38.30,12.80,56,47.70,6,2,1,21.80,6.50,14,1,2025-12-15,"Poor User Experience"
14354,Enterprise,Healthcare,USA,Business,Annual,828.23,0.90,153,44,145,33.70,10.50,30,48.60,4,6,1,68.80,6.40,24,0,NULL,"Not Churned"
14355,Medium,"Professional Services",Germany,Professional,Monthly,352.49,19.50,74,16,59,79.50,-0.70,3,65.10,1,2,1,13.00,7.90,47,0,NULL,"Not Churned"
14356,Medium,"Professional Services",Germany,Starter,Monthly,139.26,2.30,15,8,20,35.70,0.10,25,98.10,1,4,1,52.30,5.00,-9,0,NULL,"Not Churned"
14357,Small,"Professional Services",Australia,Business,Monthly,912.60,7.50,25,5,18,32.50,27.40,2,48.70,2,1,0,2.00,8.20,76,0,NULL,"Not Churned"
14358,Medium,Technology,Germany,Starter,Quarterly,118.37,13.30,82,15,89,29.30,3.00,18,78.30,0,3,2,2.00,6.50,19,0,NULL,"Not Churned"
14359,Medium,Media,USA,Starter,Monthly,127.21,0.00,20,6,29,35.80,-18.70,28,96.10,4,6,3,22.40,5.10,-9,1,2029-07-22,Competitor
14360,Small,"Professional Services",India,Starter,Monthly,129.06,3.60,46,13,32,64.90,-8.60,20,78.60,5,9,1,40.30,5.40,24,1,2029-07-14,Competitor
14361,Small,Retail,India,Starter,Monthly,122.26,4.70,22,10,32,62.40,-10.60,3,47.90,3,2,0,25.60,7.20,40,0,NULL,"Not Churned"
14362,Medium,Education,Germany,Professional,Monthly,403.51,17.70,72,17,56,62.10,-37.30,17,85.20,0,1,0,2.00,7.30,40,0,NULL,"Not Churned"
14363,Large,Manufacturing,Australia,Starter,Monthly,136.13,8.90,58,32,67,100.00,9.50,20,100.00,0,2,1,26.50,7.10,33,0,NULL,"Not Churned"
14364,Medium,Manufacturing,Canada,Starter,Monthly,124.03,7.00,41,11,43,81.60,24.70,1,58.70,1,2,1,7.30,5.70,-7,0,NULL,"Not Churned"
14365,Small,Finance,USA,Enterprise,Annual,2607.93,17.50,29,9,25,59.80,-13.20,12,93.40,2,0,0,27.30,9.30,69,0,NULL,"Not Churned"
14366,Medium,Education,USA,Starter,Monthly,142.04,6.60,25,11,32,54.20,-15.90,8,94.40,3,3,0,18.50,6.90,30,0,NULL,"Not Churned"
14367,Small,Healthcare,Singapore,Starter,Annual,142.57,19.20,34,7,32,55.50,14.10,17,75.60,6,5,0,26.10,7.90,58,0,NULL,"Not Churned"
14368,Medium,Education,India,Business,Monthly,788.10,28.80,50,11,65,24.40,24.60,17,100.00,1,1,0,29.00,9.40,80,1,2025-04-29,"Poor User Experience"
14369,Small,Technology,Australia,Business,Monthly,753.25,18.90,5,2,5,40.90,10.20,0,73.20,5,6,0,18.10,4.00,-28,1,2028-04-14,"Business Closure"
14370,Small,Finance,USA,Starter,Monthly,128.00,24.40,40,13,29,67.40,-25.50,8,82.20,1,2,1,23.00,7.10,36,1,2023-10-30,"Contract Expired"
14371,Small,Finance,India,Starter,Annual,132.56,14.40,30,12,31,55.80,2.70,0,42.40,1,2,0,13.40,8.00,51,1,2024-05-05,"Contract Expired"
14372,Medium,Technology,Australia,Professional,Monthly,335.11,12.00,21,9,26,43.80,17.30,33,95.50,0,6,0,30.60,5.90,2,1,2029-12-08,Competitor
14373,Small,Education,USA,Professional,Annual,363.37,9.90,48,20,38,86.10,4.80,17,100.00,1,3,0,28.10,6.80,27,0,NULL,"Not Churned"
14374,Medium,"Professional Services",Australia,Starter,Quarterly,129.21,17.50,26,13,35,23.70,-8.50,0,40.30,2,3,2,23.20,8.30,34,1,2023-08-22,Competitor
14375,Medium,Technology,Canada,Starter,Annual,121.46,1.10,103,36,122,55.10,2.10,29,94.50,3,3,1,44.00,7.40,34,0,NULL,"Not Churned"
14376,Medium,"Professional Services",UK,Starter,Annual,124.74,17.70,47,11,67,54.90,15.70,22,87.50,6,5,1,5.50,6.30,15,0,NULL,"Not Churned"
14377,Medium,Retail,Australia,Starter,Annual,105.16,7.30,41,16,59,90.00,19.00,38,75.90,1,3,1,2.00,7.30,72,0,NULL,"Not Churned"
