customer_id,company_size,industry,country,signup_date,subscription_id,plan,contract_type,monthly_recurring_revenue,discount_percentage,contract_start_date,contract_end_date,usage_id,monthly_logins,active_users,monthly_sessions,feature_adoption_rate,usage_change_pct,days_since_last_login,onboarding_completion,number_of_integrations,support_id,support_tickets,unresolved_tickets,avg_resolution_hours,satisfaction_score,nps_score,status_id,churn,churn_date,churn_reason
14634,Large,Professional Services,UK,2024-06-04,54634,Starter,Annual,109.75,6.5,2024-06-04,2025-05-30,74634,196,53,224,100.0,15.2,13,65.8,2,94634,2,0,41.3,6.6,16,114634,1,2025-04-08,Contract Expired
14635,Small,Education,USA,2025-12-16,54635,Business,Monthly,785.66,3.0,2025-12-16,2026-01-15,74635,66,12,92,40.4,-18.6,5,61.1,2,94635,2,1,18.4,7.2,44,114635,1,2029-03-07,High Price
14636,Enterprise,Healthcare,UK,2021-05-15,54636,Professional,Monthly,383.36,5.9,2021-05-15,2021-06-14,74636,153,37,114,49.2,20.4,10,79.4,1,94636,3,0,16.1,7.3,57,114636,0,,Not Churned
14637,Small,Education,India,2024-08-11,54637,Professional,Monthly,324.05,13.0,2024-08-11,2024-09-10,74637,70,15,92,34.9,-7.7,46,100.0,2,94637,2,0,21.8,8.6,73,114637,1,2028-04-19,Low Product Usage
14638,Medium,Professional Services,India,2022-09-02,54638,Starter,Annual,120.95,7.6,2022-09-02,2023-08-28,74638,25,8,33,71.8,38.6,51,68.8,6,94638,1,0,11.4,8.6,69,114638,0,,Not Churned
14639,Large,Professional Services,USA,2023-11-24,54639,Starter,Annual,115.53,13.6,2023-11-24,2024-11-18,74639,32,18,28,85.4,-34.5,23,71.5,2,94639,2,0,54.3,9.1,62,114639,0,,Not Churned
14640,Large,Healthcare,India,2026-06-12,54640,Professional,Annual,326.0,22.8,2026-06-12,2027-06-07,74640,184,35,147,21.8,-28.2,44,80.4,1,94640,2,0,34.4,7.7,56,114640,0,,Not Churned
14641,Enterprise,Technology,India,2022-07-14,54641,Enterprise,Monthly,1988.93,16.8,2022-07-14,2022-08-13,74641,48,17,58,75.9,12.0,45,53.0,2,94641,1,0,26.9,7.7,53,114641,0,,Not Churned
14642,Small,Media,Germany,2021-09-16,54642,Starter,Monthly,127.7,12.6,2021-09-16,2021-10-16,74642,15,7,14,64.9,40.3,0,61.1,5,94642,5,2,47.4,3.8,-21,114642,1,2022-04-09,Poor User Experience
14643,Large,Professional Services,UK,2025-07-07,54643,Starter,Monthly,104.36,9.9,2025-07-07,2025-08-06,74643,104,49,74,60.3,26.9,47,97.3,2,94643,1,0,8.3,9.4,94,114643,0,,Not Churned
14644,Small,Education,USA,2023-07-05,54644,Starter,Quarterly,131.51,9.2,2023-07-05,2023-10-03,74644,12,6,13,37.4,-5.8,26,76.5,0,94644,5,1,16.4,6.7,28,114644,1,2026-01-31,Contract Expired
14645,Large,Healthcare,Canada,2021-08-26,54645,Business,Annual,988.68,15.7,2021-08-26,2022-08-21,74645,55,17,67,53.7,-12.9,40,76.9,4,94645,4,0,19.8,7.9,37,114645,0,,Not Churned
14646,Large,Manufacturing,Singapore,2022-11-19,54646,Enterprise,Monthly,2134.47,10.1,2022-11-19,2022-12-19,74646,321,65,460,75.8,7.3,14,87.7,1,94646,6,1,46.4,4.8,5,114646,1,2024-07-01,Contract Expired
14647,Medium,Media,India,2025-05-30,54647,Starter,Quarterly,119.36,13.8,2025-05-30,2025-08-28,74647,44,21,46,100.0,24.4,41,73.1,1,94647,3,0,42.2,7.0,60,114647,0,,Not Churned
14648,Small,Professional Services,Germany,2024-03-04,54648,Business,Annual,898.2,5.0,2024-03-04,2025-02-27,74648,36,8,29,72.0,-15.2,16,95.6,2,94648,4,1,35.6,3.8,-44,114648,0,,Not Churned
14649,Large,Media,UK,2022-08-18,54649,Professional,Monthly,379.11,10.2,2022-08-18,2022-09-17,74649,36,20,38,83.2,-19.9,1,47.7,3,94649,3,0,34.2,8.2,64,114649,0,,Not Churned
14650,Small,Media,India,2025-10-17,54650,Business,Annual,884.58,10.4,2025-10-17,2026-10-12,74650,28,14,37,90.2,41.4,21,80.0,0,94650,2,0,26.1,8.2,67,114650,0,,Not Churned
14651,Small,Retail,USA,2022-02-07,54651,Professional,Quarterly,382.07,13.3,2022-02-07,2022-05-08,74651,35,18,27,30.9,52.1,23,92.2,2,94651,3,0,19.2,8.2,53,114651,0,,Not Churned
14652,Large,Media,USA,2023-04-02,54652,Starter,Quarterly,135.96,0.9,2023-04-02,2023-07-01,74652,86,24,73,64.4,-26.3,21,68.5,1,94652,3,0,18.9,6.0,2,114652,0,,Not Churned
14653,Medium,Manufacturing,Canada,2025-11-18,54653,Business,Annual,1017.04,13.9,2025-11-18,2026-11-13,74653,15,3,14,38.7,-5.0,6,83.8,4,94653,1,0,2.0,7.2,34,114653,1,2030-03-13,Contract Expired
14654,Large,Finance,India,2025-08-25,54654,Business,Monthly,839.34,10.6,2025-08-25,2025-09-24,74654,85,19,91,86.9,-6.0,8,72.2,4,94654,3,0,60.3,7.8,37,114654,0,,Not Churned
14655,Medium,Media,UK,2024-12-09,54655,Enterprise,Quarterly,2320.2,0.0,2024-12-09,2025-03-09,74655,30,6,43,62.0,-22.5,4,71.4,0,94655,3,0,55.6,5.2,20,114655,0,,Not Churned
14656,Small,Professional Services,Canada,2024-04-05,54656,Professional,Monthly,343.58,18.0,2024-04-05,2024-05-05,74656,119,24,156,63.1,13.8,19,93.3,0,94656,3,1,15.3,6.7,31,114656,0,,Not Churned
14657,Large,Healthcare,USA,2025-06-02,54657,Starter,Monthly,111.99,2.3,2025-06-02,2025-07-02,74657,18,9,22,100.0,9.4,30,83.6,0,94657,5,2,45.1,5.7,28,114657,0,,Not Churned
14658,Medium,Manufacturing,Germany,2022-04-30,54658,Professional,Quarterly,419.7,7.8,2022-04-30,2022-07-29,74658,122,33,164,82.4,-13.4,2,91.5,1,94658,2,0,36.9,8.2,61,114658,0,,Not Churned
14659,Small,Education,Germany,2025-04-05,54659,Business,Monthly,726.63,0.0,2025-04-05,2025-05-05,74659,61,13,86,70.1,-61.6,29,74.1,2,94659,2,0,21.1,7.7,48,114659,0,,Not Churned
14660,Large,Education,USA,2023-06-20,54660,Professional,Annual,305.43,14.9,2023-06-20,2024-06-14,74660,101,19,108,47.0,18.9,0,77.8,2,94660,0,0,2.0,8.7,67,114660,0,,Not Churned
14661,Medium,Professional Services,Singapore,2025-01-04,54661,Business,Quarterly,895.96,11.2,2025-01-04,2025-04-04,74661,72,17,93,23.6,24.7,48,96.1,2,94661,3,1,32.7,8.0,48,114661,0,,Not Churned
14662,Medium,Technology,India,2022-10-06,54662,Starter,Quarterly,131.81,20.0,2022-10-06,2023-01-04,74662,49,10,71,55.0,-38.1,16,89.3,0,94662,2,1,22.8,6.1,14,114662,0,,Not Churned
14663,Medium,Retail,India,2023-02-26,54663,Starter,Annual,132.61,8.2,2023-02-26,2024-02-21,74663,87,29,98,79.1,-7.9,14,79.9,5,94663,3,1,20.4,6.8,38,114663,0,,Not Churned
14664,Large,Professional Services,USA,2021-01-18,54664,Business,Monthly,931.74,13.6,2021-01-18,2021-02-17,74664,78,18,102,81.3,25.3,17,85.6,3,94664,1,1,11.7,6.8,17,114664,0,,Not Churned
14665,Large,Healthcare,UK,2026-05-11,54665,Starter,Monthly,135.12,15.2,2026-05-11,2026-06-10,74665,42,14,62,47.5,-23.8,21,70.0,3,94665,1,0,2.0,7.2,50,114665,1,2028-08-12,Competitor
14666,Large,Manufacturing,Canada,2023-01-26,54666,Professional,Monthly,388.72,11.6,2023-01-26,2023-02-25,74666,32,14,34,38.1,2.4,6,64.9,2,94666,4,1,17.8,5.9,3,114666,0,,Not Churned
14667,Small,Retail,USA,2022-11-18,54667,Professional,Annual,364.38,7.1,2022-11-18,2023-11-13,74667,12,7,15,85.0,1.4,14,47.6,1,94667,1,1,16.5,7.4,43,114667,0,,Not Churned
14668,Large,Technology,India,2026-07-30,54668,Starter,Annual,121.74,3.6,2026-07-30,2027-07-25,74668,91,18,96,56.8,-13.9,3,84.9,2,94668,3,2,36.5,7.0,26,114668,0,,Not Churned
14669,Medium,Professional Services,India,2022-08-24,54669,Business,Monthly,936.78,4.0,2022-08-24,2022-09-23,74669,40,23,51,75.7,-21.5,0,48.8,1,94669,3,0,51.0,7.3,35,114669,0,,Not Churned
14670,Medium,Finance,Germany,2023-11-10,54670,Starter,Annual,132.76,14.8,2023-11-10,2024-11-04,74670,93,17,94,69.4,-0.4,38,82.6,1,94670,3,0,65.9,7.5,66,114670,1,2024-06-20,Poor User Experience
14671,Medium,Retail,Germany,2024-09-11,54671,Business,Monthly,821.43,5.0,2024-09-11,2024-10-11,74671,64,18,51,47.1,37.8,36,68.1,3,94671,1,1,16.8,6.7,36,114671,0,,Not Churned
14672,Large,Technology,Canada,2024-10-11,54672,Starter,Quarterly,102.12,5.3,2024-10-11,2025-01-09,74672,14,4,20,69.1,20.8,14,74.5,3,94672,3,0,12.0,7.2,35,114672,0,,Not Churned
14673,Large,Professional Services,Canada,2022-03-09,54673,Starter,Monthly,115.2,4.2,2022-03-09,2022-04-08,74673,11,6,14,100.0,-26.9,21,67.8,3,94673,3,1,49.7,7.3,38,114673,0,,Not Churned
14674,Small,Media,UK,2023-11-08,54674,Business,Monthly,881.58,9.4,2023-11-08,2023-12-08,74674,18,10,27,47.3,36.5,23,72.0,3,94674,2,0,53.9,9.7,61,114674,0,,Not Churned
14675,Medium,Professional Services,India,2025-04-23,54675,Professional,Monthly,361.95,12.3,2025-04-23,2025-05-23,74675,31,7,40,41.2,29.4,0,63.2,3,94675,3,1,22.7,6.9,39,114675,1,2026-07-18,Poor User Experience
14676,Large,Healthcare,USA,2022-01-11,54676,Starter,Monthly,117.95,13.9,2022-01-11,2022-02-10,74676,75,23,103,60.5,-32.0,0,76.6,1,94676,1,1,18.1,7.4,38,114676,0,,Not Churned
14677,Small,Professional Services,Canada,2025-06-13,54677,Starter,Annual,141.16,4.0,2025-06-13,2026-06-08,74677,20,9,29,58.8,25.8,72,100.0,1,94677,1,0,34.8,8.3,52,114677,0,,Not Churned
14678,Enterprise,Finance,UK,2024-09-25,54678,Enterprise,Monthly,2236.79,10.2,2024-09-25,2024-10-25,74678,65,28,49,52.4,-37.6,35,96.3,2,94678,2,0,26.4,8.8,79,114678,1,2026-09-25,Contract Expired
14679,Medium,Professional Services,India,2023-10-08,54679,Professional,Monthly,314.53,0.0,2023-10-08,2023-11-07,74679,75,31,104,72.5,4.8,0,91.7,4,94679,4,0,22.4,7.9,21,114679,0,,Not Churned
14680,Medium,Education,Singapore,2022-12-17,54680,Professional,Annual,321.21,11.4,2022-12-17,2023-12-12,74680,33,7,26,74.5,16.8,0,93.3,4,94680,0,0,17.5,9.4,80,114680,0,,Not Churned
14681,Small,Technology,Germany,2024-06-10,54681,Starter,Monthly,105.97,6.3,2024-06-10,2024-07-10,74681,47,12,66,64.1,19.3,17,100.0,0,94681,1,0,10.5,8.9,69,114681,0,,Not Churned
14682,Small,Media,USA,2024-02-02,54682,Business,Monthly,802.31,0.0,2024-02-02,2024-03-03,74682,7,4,9,77.3,13.5,13,71.4,4,94682,1,1,19.3,8.1,33,114682,0,,Not Churned
14683,Enterprise,Education,UK,2023-10-21,54683,Starter,Quarterly,114.8,2.1,2023-10-21,2024-01-19,74683,98,23,105,90.1,-33.9,32,97.2,4,94683,4,1,16.4,5.8,11,114683,0,,Not Churned
14684,Small,Professional Services,Singapore,2021-08-09,54684,Professional,Monthly,338.44,9.4,2021-08-09,2021-09-08,74684,64,18,86,56.7,-44.9,61,100.0,2,94684,1,0,31.9,7.4,49,114684,1,2023-11-08,Poor User Experience
14685,Large,Finance,India,2026-06-09,54685,Professional,Annual,399.93,5.6,2026-06-09,2027-06-04,74685,76,20,78,31.7,8.5,40,100.0,3,94685,3,0,25.8,6.8,17,114685,1,2028-11-15,Business Closure
14686,Medium,Technology,UK,2023-11-16,54686,Business,Monthly,950.23,10.3,2023-11-16,2023-12-16,74686,70,26,90,62.1,-17.5,0,65.7,2,94686,4,1,39.5,7.8,41,114686,1,2027-04-04,Contract Expired
14687,Small,Technology,USA,2023-12-24,54687,Professional,Annual,358.27,11.0,2023-12-24,2024-12-18,74687,13,8,11,41.2,40.6,27,44.8,5,94687,3,0,17.1,6.5,36,114687,0,,Not Churned
14688,Small,Professional Services,USA,2023-04-06,54688,Professional,Monthly,351.93,11.9,2023-04-06,2023-05-06,74688,14,4,11,88.7,-36.2,4,50.2,5,94688,0,0,24.3,8.5,55,114688,0,,Not Churned
14689,Medium,Finance,Germany,2024-02-29,54689,Professional,Quarterly,343.82,9.5,2024-02-29,2024-05-29,74689,62,16,76,70.5,-23.9,23,94.2,0,94689,2,1,37.7,7.4,51,114689,0,,Not Churned
14690,Enterprise,Healthcare,USA,2021-01-30,54690,Professional,Quarterly,299.16,1.8,2021-01-30,2021-04-30,74690,61,15,63,55.9,-5.7,17,43.6,2,94690,0,0,30.4,8.6,45,114690,0,,Not Churned
14691,Medium,Media,India,2023-02-26,54691,Enterprise,Quarterly,2578.19,14.9,2023-02-26,2023-05-27,74691,16,5,14,82.8,13.8,27,78.5,0,94691,1,0,39.5,6.2,30,114691,0,,Not Churned
14692,Medium,Technology,India,2021-01-10,54692,Business,Monthly,809.22,10.4,2021-01-10,2021-02-09,74692,86,23,71,72.5,-1.5,20,70.3,5,94692,3,0,37.6,6.6,16,114692,1,2023-11-30,High Price
14693,Small,Media,India,2024-03-16,54693,Starter,Annual,137.36,0.0,2024-03-16,2025-03-11,74693,96,26,134,91.0,-2.8,5,40.6,3,94693,3,1,2.0,6.5,21,114693,0,,Not Churned
14694,Medium,Finance,USA,2025-07-01,54694,Professional,Monthly,388.25,4.6,2025-07-01,2025-07-31,74694,21,7,21,59.4,-12.1,24,81.7,1,94694,0,0,17.4,8.6,52,114694,0,,Not Churned
14695,Medium,Retail,Canada,2024-09-26,54695,Business,Monthly,756.54,16.3,2024-09-26,2024-10-26,74695,43,9,59,32.9,18.5,42,72.7,2,94695,0,0,4.6,8.0,46,114695,1,2025-05-05,Business Closure
14696,Large,Education,India,2025-03-22,54696,Professional,Annual,335.87,0.3,2025-03-22,2026-03-17,74696,58,18,49,49.7,30.9,32,42.0,2,94696,3,1,39.4,4.9,-5,114696,0,,Not Churned
14697,Medium,Technology,Canada,2021-02-20,54697,Professional,Monthly,356.87,17.7,2021-02-20,2021-03-22,74697,32,13,34,45.7,-15.2,3,61.2,7,94697,2,0,14.0,8.4,63,114697,0,,Not Churned
14698,Medium,Retail,Canada,2022-02-02,54698,Starter,Monthly,113.01,25.0,2022-02-02,2022-03-04,74698,28,18,29,75.7,-21.6,34,83.7,3,94698,2,0,27.0,7.3,53,114698,0,,Not Churned
14699,Small,Technology,USA,2021-11-10,54699,Starter,Monthly,118.89,5.8,2021-11-10,2021-12-10,74699,29,11,26,55.8,5.4,0,58.0,4,94699,2,1,2.0,8.1,43,114699,0,,Not Churned
14700,Enterprise,Healthcare,UK,2022-05-29,54700,Starter,Monthly,113.86,4.5,2022-05-29,2022-06-28,74700,80,42,69,58.4,0.5,15,62.1,2,94700,4,1,57.9,6.3,30,114700,1,2023-08-04,Contract Expired
14701,Small,Professional Services,Canada,2022-06-14,54701,Professional,Monthly,375.38,15.0,2022-06-14,2022-07-14,74701,11,3,12,39.8,3.6,20,100.0,4,94701,4,4,22.8,3.1,-20,114701,0,,Not Churned
14702,Small,Finance,USA,2025-11-20,54702,Enterprise,Annual,2147.71,7.1,2025-11-20,2026-11-15,74702,30,10,32,100.0,-31.1,18,71.1,7,94702,4,1,49.1,6.1,28,114702,0,,Not Churned
14703,Medium,Technology,USA,2025-10-30,54703,Business,Quarterly,825.52,6.4,2025-10-30,2026-01-28,74703,13,5,17,67.5,46.2,0,94.1,5,94703,2,0,29.9,7.1,25,114703,0,,Not Churned
14704,Medium,Finance,UK,2023-05-10,54704,Starter,Annual,113.41,13.9,2023-05-10,2024-05-04,74704,14,7,15,49.3,34.0,0,90.5,2,94704,3,1,24.4,5.5,-6,114704,0,,Not Churned
14705,Medium,Manufacturing,Singapore,2021-11-08,54705,Business,Annual,960.95,5.6,2021-11-08,2022-11-03,74705,43,9,42,57.8,-17.7,28,91.0,3,94705,1,1,14.6,8.4,52,114705,0,,Not Churned
14706,Medium,Technology,USA,2023-09-23,54706,Business,Monthly,914.67,7.9,2023-09-23,2023-10-23,74706,44,8,48,33.7,15.8,0,91.7,1,94706,3,1,2.0,6.9,25,114706,1,2024-08-21,Business Closure
14707,Large,Healthcare,USA,2024-08-15,54707,Professional,Monthly,385.82,7.4,2024-08-15,2024-09-14,74707,158,32,227,49.4,-34.9,0,56.5,0,94707,6,2,31.7,6.9,54,114707,1,2024-12-06,Poor User Experience
14708,Small,Healthcare,USA,2021-09-21,54708,Professional,Monthly,345.75,9.8,2021-09-21,2021-10-21,74708,84,18,69,59.9,3.9,11,93.8,3,94708,3,0,35.0,6.4,23,114708,0,,Not Churned
14709,Large,Professional Services,India,2025-03-23,54709,Professional,Annual,400.34,0.0,2025-03-23,2026-03-18,74709,69,19,99,67.2,35.1,5,100.0,3,94709,2,2,17.6,6.1,7,114709,0,,Not Churned
14710,Medium,Professional Services,UK,2021-01-21,54710,Professional,Quarterly,348.51,7.0,2021-01-21,2021-04-21,74710,44,9,55,79.8,-57.0,27,64.6,0,94710,4,1,23.6,6.3,27,114710,0,,Not Churned
14711,Medium,Retail,USA,2022-07-03,54711,Starter,Monthly,109.41,3.7,2022-07-03,2022-08-02,74711,65,18,80,70.0,3.4,57,65.6,2,94711,3,1,20.3,6.9,47,114711,1,2024-03-25,Low Product Usage
14712,Medium,Healthcare,India,2024-04-11,54712,Professional,Annual,360.06,3.0,2024-04-11,2025-04-06,74712,31,11,32,60.9,-24.3,9,79.6,2,94712,1,0,30.6,7.6,36,114712,0,,Not Churned
14713,Small,Finance,USA,2023-08-06,54713,Professional,Annual,352.0,20.5,2023-08-06,2024-07-31,74713,70,29,69,59.2,-21.0,0,92.9,0,94713,2,0,2.0,6.9,16,114713,0,,Not Churned
14714,Large,Manufacturing,India,2023-10-18,54714,Professional,Annual,308.74,25.4,2023-10-18,2024-10-12,74714,102,43,132,58.6,30.2,0,100.0,1,94714,2,1,27.9,6.8,44,114714,0,,Not Churned
14715,Medium,Media,USA,2021-07-25,54715,Professional,Monthly,378.68,3.0,2021-07-25,2021-08-24,74715,50,15,59,55.5,2.7,45,100.0,1,94715,2,1,17.9,7.2,38,114715,0,,Not Churned
14716,Small,Healthcare,India,2025-06-25,54716,Business,Monthly,964.07,13.1,2025-06-25,2025-07-25,74716,28,7,34,68.3,7.9,2,60.3,3,94716,3,1,29.6,7.7,65,114716,0,,Not Churned
14717,Medium,Technology,India,2022-09-23,54717,Starter,Quarterly,116.96,6.1,2022-09-23,2022-12-22,74717,17,8,20,65.4,18.1,18,63.1,1,94717,2,0,2.0,6.1,20,114717,0,,Not Churned
14718,Enterprise,Media,Germany,2022-03-16,54718,Professional,Quarterly,390.5,14.4,2022-03-16,2022-06-14,74718,31,20,23,38.5,21.6,27,86.0,0,94718,1,1,13.6,7.0,34,114718,1,2024-03-04,Contract Expired
14719,Medium,Media,Singapore,2024-01-04,54719,Business,Quarterly,896.79,0.0,2024-01-04,2024-04-03,74719,35,22,39,53.8,-1.5,20,100.0,2,94719,4,1,13.8,5.8,-18,114719,0,,Not Churned
14720,Enterprise,Healthcare,India,2021-10-17,54720,Business,Annual,803.72,5.4,2021-10-17,2022-10-12,74720,44,16,44,85.1,31.5,2,100.0,7,94720,1,0,56.0,8.0,51,114720,0,,Not Churned
14721,Small,Manufacturing,UK,2021-07-27,54721,Enterprise,Monthly,2134.86,9.0,2021-07-27,2021-08-26,74721,53,12,71,73.4,-33.9,28,72.6,1,94721,0,0,15.0,7.1,17,114721,0,,Not Churned
14722,Small,Finance,USA,2021-09-29,54722,Professional,Monthly,413.4,0.0,2021-09-29,2021-10-29,74722,27,18,32,62.1,10.7,41,74.9,2,94722,3,2,21.4,4.9,2,114722,1,2023-10-09,Business Closure
14723,Small,Technology,USA,2022-02-19,54723,Professional,Quarterly,323.93,12.0,2022-02-19,2022-05-20,74723,20,6,21,46.3,-12.4,6,79.1,0,94723,1,0,30.6,8.9,54,114723,0,,Not Churned
14724,Medium,Retail,USA,2022-01-19,54724,Business,Quarterly,767.7,0.0,2022-01-19,2022-04-19,74724,32,12,48,39.8,4.2,34,60.8,5,94724,3,0,21.1,8.2,59,114724,0,,Not Churned
14725,Small,Retail,USA,2024-07-08,54725,Starter,Monthly,105.18,15.4,2024-07-08,2024-08-07,74725,62,12,77,60.3,5.9,16,76.2,2,94725,2,0,16.9,8.2,64,114725,0,,Not Churned
14726,Small,Retail,Canada,2023-06-10,54726,Business,Annual,982.99,4.6,2023-06-10,2024-06-04,74726,37,7,52,29.3,38.8,0,54.5,2,94726,1,0,35.7,7.5,58,114726,0,,Not Churned
14727,Enterprise,Professional Services,India,2025-07-21,54727,Starter,Quarterly,130.23,6.1,2025-07-21,2025-10-19,74727,34,11,49,47.8,11.1,21,77.8,3,94727,0,0,55.9,8.3,51,114727,0,,Not Churned
14728,Large,Technology,India,2023-11-08,54728,Professional,Quarterly,311.79,9.7,2023-11-08,2024-02-06,74728,173,32,224,44.2,42.1,15,97.4,2,94728,5,1,24.2,6.7,24,114728,0,,Not Churned
14729,Large,Media,Australia,2024-08-12,54729,Starter,Monthly,134.16,7.8,2024-08-12,2024-09-11,74729,59,11,61,55.8,11.6,40,69.4,5,94729,3,1,23.4,6.6,31,114729,1,2028-06-27,Business Closure
14730,Small,Retail,Canada,2024-09-05,54730,Business,Monthly,909.75,12.0,2024-09-05,2024-10-05,74730,23,6,25,91.2,16.7,1,77.4,6,94730,2,0,11.8,7.5,38,114730,0,,Not Churned
14731,Small,Professional Services,USA,2025-04-27,54731,Enterprise,Annual,2629.39,22.7,2025-04-27,2026-04-22,74731,15,5,12,44.0,-6.8,10,100.0,2,94731,1,1,5.1,5.9,10,114731,0,,Not Churned
14732,Small,Healthcare,USA,2025-09-13,54732,Starter,Quarterly,123.48,18.0,2025-09-13,2025-12-12,74732,21,11,25,44.4,14.1,13,95.4,3,94732,6,1,35.3,4.9,-3,114732,0,,Not Churned
14733,Large,Media,USA,2026-02-28,54733,Professional,Annual,360.76,0.0,2026-02-28,2027-02-23,74733,71,19,79,56.2,-3.7,42,100.0,4,94733,3,1,12.5,6.5,26,114733,0,,Not Churned
14734,Enterprise,Technology,USA,2025-08-07,54734,Enterprise,Monthly,2061.94,4.4,2025-08-07,2025-09-06,74734,102,21,89,34.9,18.7,23,55.0,3,94734,3,1,25.9,8.4,58,114734,0,,Not Churned
14735,Medium,Technology,USA,2023-08-02,54735,Professional,Monthly,320.89,8.0,2023-08-02,2023-09-01,74735,114,37,84,53.5,-3.8,0,67.0,2,94735,2,0,19.7,7.6,56,114735,0,,Not Churned
14736,Small,Technology,USA,2023-06-12,54736,Business,Monthly,940.73,0.2,2023-06-12,2023-07-12,74736,39,11,54,21.6,13.3,5,87.9,3,94736,3,1,36.7,7.6,49,114736,0,,Not Churned
14737,Medium,Education,UK,2021-03-02,54737,Starter,Monthly,117.65,11.0,2021-03-02,2021-04-01,74737,34,11,25,56.7,14.6,0,81.8,2,94737,3,0,32.6,7.2,35,114737,1,2025-06-22,Poor User Experience
14738,Small,Professional Services,Canada,2024-05-17,54738,Starter,Quarterly,132.42,20.0,2024-05-17,2024-08-15,74738,17,4,17,62.3,10.9,15,83.0,3,94738,1,1,2.0,7.3,63,114738,0,,Not Churned
14739,Medium,Media,Canada,2021-06-15,54739,Professional,Monthly,392.37,7.6,2021-06-15,2021-07-15,74739,33,9,38,74.7,27.8,19,74.5,3,94739,3,0,36.4,6.8,26,114739,0,,Not Churned
14740,Medium,Finance,USA,2026-03-21,54740,Enterprise,Monthly,2565.53,11.8,2026-03-21,2026-04-20,74740,28,8,31,77.7,-49.4,22,99.7,2,94740,2,0,51.0,8.0,52,114740,1,2026-07-27,Poor User Experience
14741,Large,Education,USA,2024-08-16,54741,Business,Monthly,849.66,3.3,2024-08-16,2024-09-15,74741,38,16,43,42.1,-12.4,17,76.5,1,94741,0,0,16.1,6.4,6,114741,0,,Not Churned
14742,Small,Education,USA,2022-10-17,54742,Business,Monthly,751.01,10.6,2022-10-17,2022-11-16,74742,39,10,34,32.3,3.0,29,89.8,0,94742,6,3,21.4,5.6,5,114742,1,2024-07-22,Missing Features
14743,Small,Education,UK,2021-12-17,54743,Professional,Annual,300.16,8.5,2021-12-17,2022-12-12,74743,38,11,37,59.1,-29.8,37,36.7,2,94743,0,0,2.0,8.0,64,114743,0,,Not Churned
14744,Enterprise,Finance,USA,2025-04-15,54744,Business,Monthly,809.33,8.1,2025-04-15,2025-05-15,74744,194,45,137,79.3,-4.0,0,83.0,2,94744,2,1,29.5,6.2,16,114744,0,,Not Churned
14745,Small,Education,Germany,2023-07-21,54745,Business,Monthly,999.91,5.7,2023-07-21,2023-08-20,74745,56,14,81,63.3,12.7,28,76.6,0,94745,5,2,9.7,5.1,-2,114745,0,,Not Churned
14746,Small,Retail,Canada,2026-03-20,54746,Professional,Quarterly,389.11,17.1,2026-03-20,2026-06-18,74746,37,14,44,21.2,3.9,9,71.5,2,94746,2,0,19.6,9.5,73,114746,0,,Not Churned
14747,Small,Technology,Germany,2024-01-19,54747,Business,Quarterly,888.85,13.9,2024-01-19,2024-04-18,74747,24,6,33,51.9,-21.6,16,41.2,2,94747,1,0,17.3,5.9,15,114747,0,,Not Churned
14748,Small,Media,Canada,2026-06-13,54748,Starter,Monthly,112.06,14.5,2026-06-13,2026-07-13,74748,46,10,59,57.0,-34.9,26,82.3,1,94748,3,2,20.3,7.7,52,114748,1,2027-01-02,Poor User Experience
14749,Medium,Media,Singapore,2024-10-17,54749,Starter,Monthly,131.94,8.3,2024-10-17,2024-11-16,74749,115,28,132,88.5,10.4,0,71.6,2,94749,2,1,9.6,7.7,59,114749,0,,Not Churned
14750,Large,Technology,Canada,2024-01-22,54750,Professional,Annual,388.25,9.5,2024-01-22,2025-01-16,74750,115,33,128,100.0,14.0,15,69.0,3,94750,2,0,21.6,8.8,76,114750,0,,Not Churned
14751,Small,Professional Services,Singapore,2021-05-14,54751,Starter,Annual,111.68,4.9,2021-05-14,2022-05-09,74751,46,11,49,63.3,8.6,13,91.5,1,94751,2,1,22.3,8.1,34,114751,0,,Not Churned
14752,Medium,Healthcare,India,2024-05-12,54752,Starter,Quarterly,131.74,6.1,2024-05-12,2024-08-10,74752,41,12,47,62.0,16.0,38,87.7,2,94752,4,1,32.1,6.9,40,114752,0,,Not Churned
14753,Medium,Manufacturing,India,2026-02-15,54753,Professional,Quarterly,312.23,6.9,2026-02-15,2026-05-16,74753,49,17,42,66.8,-43.9,0,100.0,1,94753,2,0,30.1,6.8,37,114753,0,,Not Churned
14754,Medium,Retail,UK,2023-10-15,54754,Starter,Monthly,106.27,5.4,2023-10-15,2023-11-14,74754,80,20,81,77.9,-0.7,8,50.0,3,94754,0,0,23.1,10.0,76,114754,0,,Not Churned
14755,Large,Finance,Singapore,2026-02-25,54755,Business,Monthly,738.93,7.3,2026-02-25,2026-03-27,74755,19,12,22,45.2,3.3,19,54.9,4,94755,4,0,20.0,6.1,19,114755,0,,Not Churned
14756,Large,Manufacturing,USA,2022-03-14,54756,Professional,Monthly,396.75,21.6,2022-03-14,2022-04-13,74756,75,40,97,53.1,10.2,25,94.7,2,94756,2,0,23.7,5.4,6,114756,0,,Not Churned
14757,Small,Technology,India,2022-11-11,54757,Professional,Monthly,330.65,13.8,2022-11-11,2022-12-11,74757,9,4,12,57.2,39.2,12,79.9,3,94757,6,3,48.5,6.2,41,114757,0,,Not Churned
