support_id,customer_id,support_tickets,unresolved_tickets,avg_resolution_hours,satisfaction_score,nps_score
96012,16012,3,1,17.6,6.9,29
96013,16013,3,1,28.0,7.5,59
96014,16014,5,4,26.9,4.5,0
96015,16015,4,1,27.9,5.7,21
96016,16016,5,2,8.4,6.2,22
96017,16017,4,1,17.8,6.1,4
96018,16018,2,0,20.9,7.1,29
96019,16019,3,1,12.7,7.1,22
96020,16020,0,0,7.1,7.9,31
96021,16021,4,1,23.4,7.0,31
96022,16022,4,1,29.4,5.0,-1
96023,16023,0,0,28.7,7.7,48
96024,16024,3,0,40.5,6.9,20
96025,16025,1,0,56.7,7.5,44
96026,16026,1,1,33.3,6.5,27
96027,16027,0,0,3.1,8.5,47
96028,16028,0,0,20.3,9.5,78
96029,16029,2,0,2.0,7.6,65
96030,16030,2,0,21.3,9.0,80
96031,16031,3,0,2.0,5.6,11
96032,16032,4,1,40.2,6.3,10
96033,16033,1,1,11.3,9.3,81
96034,16034,4,1,26.3,5.1,11
96035,16035,1,0,2.0,8.6,76
96036,16036,3,0,4.6,8.2,75
96037,16037,2,0,15.1,7.6,63
96038,16038,4,0,19.3,8.4,61
96039,16039,2,1,19.9,5.8,10
96040,16040,4,1,2.0,7.3,49
96041,16041,6,0,38.3,6.1,28
96042,16042,0,0,23.6,8.3,55
96043,16043,2,1,14.6,6.3,9
96044,16044,1,0,34.9,8.4,54
96045,16045,4,1,25.8,5.8,-1
96046,16046,2,1,3.8,8.1,50
96047,16047,4,2,45.8,6.8,15
96048,16048,3,1,39.4,6.6,42
96049,16049,2,0,3.5,7.1,12
96050,16050,1,1,68.4,6.8,34
96051,16051,5,1,50.5,6.0,-2
96052,16052,3,1,16.7,6.2,15
96053,16053,1,0,2.0,7.2,52
96054,16054,5,0,2.4,6.4,32
96055,16055,1,0,33.7,9.1,68
96056,16056,2,0,34.0,7.1,43
96057,16057,3,1,9.0,7.5,53
96058,16058,3,1,18.6,7.0,21
96059,16059,1,0,26.8,9.1,49
96060,16060,1,1,27.3,6.7,29
96061,16061,3,2,9.8,6.9,32
96062,16062,2,0,22.7,9.0,71
96063,16063,4,1,32.7,6.4,16
96064,16064,2,1,30.6,7.8,49
96065,16065,2,1,36.2,5.3,-2
96066,16066,2,2,38.9,9.0,76
96067,16067,1,0,15.0,8.5,60
96068,16068,3,1,3.3,6.2,26
96069,16069,2,0,18.5,6.6,0
96070,16070,3,0,12.6,6.7,44
96071,16071,1,0,25.0,7.5,64
96072,16072,4,3,32.3,3.8,-31
96073,16073,1,0,39.2,5.8,18
96074,16074,1,0,18.7,7.4,63
96075,16075,3,0,30.5,7.6,27
96076,16076,1,0,16.8,6.6,33
96077,16077,3,1,47.3,6.5,36
96078,16078,1,0,17.2,8.0,56
96079,16079,2,1,37.8,6.0,-11
96080,16080,1,1,31.6,7.9,58
96081,16081,7,0,33.0,5.6,17
96082,16082,4,2,8.2,4.9,10
96083,16083,1,0,35.3,8.7,68
96084,16084,5,2,12.0,8.1,64
96085,16085,2,0,42.6,6.1,22
96086,16086,2,0,2.0,7.5,56
96087,16087,3,1,3.6,6.5,12
96088,16088,1,0,35.6,9.1,67
96089,16089,3,1,16.2,6.6,26
96090,16090,1,0,10.2,7.4,37
96091,16091,2,0,10.2,9.9,100
96092,16092,3,0,16.2,6.6,23
96093,16093,3,2,27.0,7.0,-4
96094,16094,0,0,42.9,9.5,94
96095,16095,3,1,32.7,5.6,17
96096,16096,2,0,10.2,7.3,61
96097,16097,1,0,24.9,7.0,24
96098,16098,2,0,24.1,7.0,28
96099,16099,3,1,31.5,7.9,42
96100,16100,1,0,43.5,7.6,55
96101,16101,0,0,24.9,8.6,25
96102,16102,4,2,13.3,6.1,39
96103,16103,5,1,4.0,5.2,12
96104,16104,2,0,29.7,9.2,76
96105,16105,2,1,19.6,5.9,13
96106,16106,3,1,40.6,6.8,43
96107,16107,1,0,12.2,6.0,20
96108,16108,1,1,15.4,7.9,50
96109,16109,1,0,8.2,7.9,48
96110,16110,5,0,31.7,5.2,10
96111,16111,3,0,22.6,6.5,23
96112,16112,4,1,27.7,6.0,29
96113,16113,0,0,59.9,8.3,51
96114,16114,2,1,52.1,7.1,23
96115,16115,0,0,25.4,8.1,58
96116,16116,3,0,24.7,7.5,39
96117,16117,3,0,18.5,7.9,50
96118,16118,3,0,2.0,6.8,21
96119,16119,1,1,8.8,4.9,8
96120,16120,2,0,24.9,7.7,32
96121,16121,4,2,3.0,3.3,-50
96122,16122,2,0,2.0,7.6,36
96123,16123,2,0,51.2,6.6,31
96124,16124,3,2,36.6,7.2,60
96125,16125,1,0,9.9,9.0,84
96126,16126,0,0,8.0,9.3,68
96127,16127,2,0,2.0,7.9,52
96128,16128,3,1,15.9,6.4,28
96129,16129,5,1,2.0,6.0,23
96130,16130,2,1,68.2,9.8,98
96131,16131,2,1,27.8,8.5,82
96132,16132,1,1,32.5,7.5,61
96133,16133,2,1,2.0,5.9,42
96134,16134,1,0,40.9,9.2,84
96135,16135,1,0,23.3,7.6,53
96136,16136,0,0,48.3,7.9,64
96137,16137,0,0,7.5,10.0,100
96138,16138,2,2,13.7,5.9,23
96139,16139,2,0,24.3,7.3,54
96140,16140,2,0,18.9,7.6,41
96141,16141,5,2,6.5,6.1,27
96142,16142,2,2,17.9,6.6,39
96143,16143,2,0,32.1,7.1,33
96144,16144,1,1,6.8,7.8,36
96145,16145,3,1,33.1,7.7,49
96146,16146,2,0,12.5,8.8,63
96147,16147,1,0,63.9,7.1,36
96148,16148,4,0,39.2,7.3,42
96149,16149,1,0,39.0,8.0,28
96150,16150,4,1,16.4,6.1,31
96151,16151,3,1,26.6,5.9,28
96152,16152,3,1,2.0,5.0,6
96153,16153,1,0,52.7,9.0,79
96154,16154,3,0,31.8,7.9,33
96155,16155,9,3,15.7,3.6,-14
96156,16156,4,0,2.1,6.9,29
96157,16157,2,0,5.7,7.0,22
96158,16158,3,0,9.2,8.3,64
96159,16159,5,1,12.7,5.5,7
96160,16160,2,0,25.9,9.2,82
96161,16161,3,2,46.4,5.9,35
96162,16162,3,0,53.9,6.1,12
96163,16163,1,1,46.2,7.9,50
96164,16164,5,0,29.8,7.0,42
96165,16165,1,0,34.2,7.6,41
96166,16166,4,0,7.2,5.5,6
96167,16167,1,0,5.8,7.9,73
96168,16168,0,0,34.4,7.7,40
96169,16169,1,0,20.6,7.8,42
96170,16170,5,3,32.9,3.7,-18
96171,16171,3,0,32.3,7.0,61
96172,16172,1,0,28.3,7.1,9
96173,16173,0,0,27.8,7.6,60
96174,16174,3,0,2.0,6.8,9
96175,16175,2,1,26.3,6.8,29
96176,16176,6,1,18.9,5.6,5
96177,16177,1,1,22.9,9.1,64
96178,16178,4,0,2.0,6.4,36
96179,16179,2,0,7.3,7.1,55
96180,16180,4,1,4.8,7.0,27
96181,16181,5,2,54.5,6.4,28
96182,16182,2,0,33.3,8.3,73
96183,16183,3,2,35.4,7.2,38
96184,16184,3,0,33.6,5.9,14
96185,16185,2,0,44.5,6.3,27
96186,16186,4,1,37.2,5.3,7
96187,16187,5,1,3.1,6.3,21
96188,16188,3,1,27.1,7.9,53
96189,16189,3,0,32.2,7.7,45
96190,16190,4,1,2.0,5.4,12
96191,16191,1,1,54.2,8.2,66
96192,16192,3,1,2.0,6.0,2
96193,16193,2,0,37.1,6.3,8
96194,16194,2,0,18.2,6.4,26
96195,16195,0,0,23.4,8.2,56
96196,16196,2,1,7.3,6.9,49
96197,16197,1,0,29.5,8.4,72
96198,16198,4,0,37.9,7.2,44
96199,16199,2,0,7.5,7.2,40
96200,16200,2,1,18.3,7.6,45
96201,16201,1,0,19.6,7.6,31
96202,16202,3,2,26.5,4.7,-25
96203,16203,5,2,8.4,4.3,-10
96204,16204,2,0,13.3,9.1,56
96205,16205,4,0,26.2,7.3,48
96206,16206,4,0,2.0,6.2,44
96207,16207,0,0,17.5,7.4,57
96208,16208,1,0,2.0,6.7,17
96209,16209,0,0,2.0,7.6,54
96210,16210,4,1,4.9,5.8,23
96211,16211,1,0,47.9,9.6,77
96212,16212,2,1,25.6,7.2,73
96213,16213,1,0,9.7,8.7,72
96214,16214,2,0,35.6,7.3,29
96215,16215,2,0,16.7,8.2,58
96216,16216,1,0,4.3,9.3,73
96217,16217,2,1,43.5,7.9,55
96218,16218,4,1,3.7,6.5,29
96219,16219,0,0,34.5,7.5,32
96220,16220,3,2,18.5,7.7,47
96221,16221,2,1,2.0,6.5,33
96222,16222,4,1,38.3,5.9,10
96223,16223,2,1,33.2,8.2,63
96224,16224,3,0,6.2,6.8,22
96225,16225,1,0,32.5,7.5,42
96226,16226,3,1,17.8,9.3,69
96227,16227,1,0,54.6,8.0,54
96228,16228,1,0,20.3,8.1,65
96229,16229,2,1,26.1,5.7,23
96230,16230,1,0,23.4,7.4,40
96231,16231,4,1,24.9,6.0,14
96232,16232,0,0,27.7,7.6,54
96233,16233,2,0,31.3,5.4,-4
96234,16234,3,0,40.1,8.3,62
96235,16235,5,1,29.4,7.2,41
96236,16236,2,1,20.6,7.2,36
96237,16237,0,0,13.1,9.6,83
96238,16238,0,0,3.7,6.7,30
96239,16239,5,0,11.7,7.3,38
96240,16240,5,1,2.0,6.5,21
96241,16241,0,0,76.2,10.0,100
96242,16242,4,2,6.2,5.7,32
96243,16243,3,0,28.8,7.3,34
96244,16244,2,1,52.7,6.9,23
96245,16245,4,0,10.4,6.8,29
96246,16246,1,0,36.5,8.2,51
96247,16247,4,3,25.1,6.9,24
96248,16248,1,0,19.5,6.6,21
96249,16249,2,1,48.0,7.4,52
96250,16250,5,3,27.6,4.8,-4
96251,16251,2,1,22.2,8.4,40
96252,16252,7,2,36.2,5.1,-3
96253,16253,1,0,31.4,8.1,43
96254,16254,4,2,16.7,6.0,19
96255,16255,3,0,2.0,7.8,45
96256,16256,1,0,18.3,8.9,76
96257,16257,1,1,13.0,6.8,22
96258,16258,2,1,9.4,5.9,15
96259,16259,4,0,3.6,6.3,34
96260,16260,0,0,2.0,7.2,53
96261,16261,4,1,9.0,5.6,15
96262,16262,1,1,31.0,6.9,34
96263,16263,3,0,18.4,7.4,58
96264,16264,2,2,35.5,7.2,60
96265,16265,3,2,14.3,5.5,29
96266,16266,1,0,46.3,8.7,53
96267,16267,1,0,15.7,9.0,61
96268,16268,1,1,2.0,8.0,55
96269,16269,4,1,28.4,6.2,17
96270,16270,4,0,28.2,7.9,43
96271,16271,4,0,50.9,6.0,8
96272,16272,1,0,27.0,7.4,42
96273,16273,3,0,31.8,7.6,56
96274,16274,4,1,21.4,7.4,26
96275,16275,6,2,13.8,6.8,20
96276,16276,3,0,10.1,6.9,30
96277,16277,2,0,12.0,6.7,25
96278,16278,2,0,22.5,8.1,66
96279,16279,5,2,35.2,5.6,1
96280,16280,3,2,14.1,7.7,53
96281,16281,2,1,2.0,6.7,35
96282,16282,3,3,22.5,6.3,34
96283,16283,3,0,16.1,6.2,22
96284,16284,2,1,19.3,7.2,57
96285,16285,1,0,21.4,7.3,59
96286,16286,3,2,13.2,7.1,45
96287,16287,2,1,9.1,8.9,80
96288,16288,5,1,5.5,6.9,21
96289,16289,2,0,4.2,8.6,73
96290,16290,2,1,19.9,8.8,65
96291,16291,2,1,51.9,7.4,61
96292,16292,1,0,15.5,8.3,55
96293,16293,1,1,24.9,6.1,12
96294,16294,2,1,39.3,7.7,37
96295,16295,3,1,45.8,6.6,24
96296,16296,2,0,49.6,8.2,65
96297,16297,0,0,23.5,8.1,59
96298,16298,0,0,31.4,7.7,55
96299,16299,4,0,42.6,6.9,33
96300,16300,1,0,5.7,6.3,23
96301,16301,3,1,9.5,6.3,20
96302,16302,1,0,12.1,8.8,55
96303,16303,2,0,2.0,8.4,59
96304,16304,1,0,25.0,9.0,57
96305,16305,3,0,8.1,5.9,22
96306,16306,3,0,16.9,7.8,35
96307,16307,1,0,14.7,7.7,48
96308,16308,2,1,33.9,7.1,35
96309,16309,0,0,11.2,9.1,76
96310,16310,5,2,36.2,6.0,46
96311,16311,3,0,29.5,6.5,29
96312,16312,3,1,10.9,5.8,9
96313,16313,3,1,36.5,6.9,28
96314,16314,0,0,38.1,8.3,60
96315,16315,2,0,30.4,7.8,39
96316,16316,0,0,16.7,7.6,27
96317,16317,3,1,4.6,5.9,5
96318,16318,4,2,9.6,6.9,42
96319,16319,1,0,33.3,7.9,60
96320,16320,1,0,48.9,8.3,57
96321,16321,7,3,9.5,5.3,15
96322,16322,4,0,29.4,6.8,37
96323,16323,1,0,36.2,7.3,29
96324,16324,1,0,4.1,7.3,61
96325,16325,0,0,19.6,8.8,81
96326,16326,1,0,14.5,7.0,27
96327,16327,0,0,34.9,7.5,49
96328,16328,1,0,52.0,6.9,41
96329,16329,2,0,24.7,6.7,37
96330,16330,4,2,35.3,6.8,29
96331,16331,2,0,5.7,8.2,51
96332,16332,2,0,12.6,9.4,80
96333,16333,3,1,59.1,8.0,42
96334,16334,1,0,45.2,7.9,47
96335,16335,2,0,2.0,8.2,46
96336,16336,2,1,39.6,6.5,24
96337,16337,2,0,26.9,5.9,44
96338,16338,3,0,7.4,6.4,-7
96339,16339,2,2,48.6,5.3,-1
96340,16340,2,0,3.1,6.9,9
96341,16341,0,0,54.7,6.9,45
96342,16342,3,0,23.1,8.7,91
96343,16343,0,0,11.4,9.1,94
96344,16344,2,0,27.8,7.4,51
96345,16345,2,0,20.3,7.3,46
96346,16346,2,2,22.3,7.8,51
96347,16347,1,0,2.0,7.4,30
96348,16348,3,1,39.6,5.9,50
96349,16349,0,0,23.3,7.6,49
96350,16350,4,2,13.1,7.3,55
96351,16351,3,2,35.9,7.3,41
96352,16352,3,1,13.2,6.9,57
96353,16353,0,0,27.3,8.0,53
96354,16354,4,0,33.9,6.8,23
96355,16355,3,2,34.6,7.6,43
96356,16356,1,0,17.5,6.2,38
96357,16357,2,2,23.4,6.5,29
96358,16358,4,0,43.0,6.0,9
96359,16359,1,0,60.2,8.9,56
96360,16360,2,0,15.1,9.5,100
96361,16361,2,1,21.1,7.1,44
96362,16362,4,1,14.2,7.0,38
96363,16363,2,1,9.6,7.2,39
96364,16364,1,0,27.2,7.8,58
96365,16365,1,1,11.7,8.1,71
96366,16366,0,0,26.1,9.3,76
96367,16367,1,1,34.6,8.8,63
96368,16368,3,0,45.7,7.7,58
96369,16369,0,0,39.5,8.6,79
96370,16370,6,2,63.8,4.8,-5
96371,16371,3,1,46.4,8.0,55
96372,16372,2,0,36.3,6.8,54
96373,16373,1,0,12.7,6.4,16
96374,16374,0,0,29.0,9.9,79
96375,16375,3,0,39.9,8.0,74
96376,16376,2,0,26.8,6.9,52
96377,16377,5,1,2.0,6.1,21
96378,16378,0,0,5.3,7.9,57
96379,16379,0,0,2.4,6.3,27
96380,16380,2,1,37.0,6.8,34
96381,16381,5,0,41.6,7.7,26
96382,16382,4,0,20.7,6.0,28
96383,16383,3,2,20.3,5.2,-5
96384,16384,2,0,15.7,7.7,37
96385,16385,6,1,10.0,5.0,6
96386,16386,5,1,14.2,7.7,63
96387,16387,1,0,16.1,8.3,54
96388,16388,3,0,33.4,8.3,40
96389,16389,2,1,28.9,5.5,40
96390,16390,4,2,15.0,5.9,17
96391,16391,3,0,25.2,6.4,27
96392,16392,3,0,2.0,5.6,38
96393,16393,2,0,27.0,8.4,47
96394,16394,1,0,2.5,9.2,77
96395,16395,4,1,5.0,6.7,17
96396,16396,1,0,68.9,7.7,47
96397,16397,0,0,21.0,7.6,43
96398,16398,5,0,45.1,6.3,27
96399,16399,2,1,22.5,8.0,63
96400,16400,3,2,23.0,6.3,22
96401,16401,3,0,23.9,8.3,56
96402,16402,3,0,17.1,7.3,13
96403,16403,2,0,47.9,8.3,46
96404,16404,3,1,24.5,7.3,46
96405,16405,4,0,38.3,8.2,68
96406,16406,8,0,2.0,3.6,-9
96407,16407,2,0,28.9,7.7,51
96408,16408,2,1,13.9,6.6,18
96409,16409,1,1,22.6,6.6,17
96410,16410,6,1,30.3,4.6,-15
96411,16411,3,0,2.0,8.5,54
96412,16412,1,0,22.1,6.8,12
96413,16413,5,1,42.0,5.2,-17
96414,16414,1,1,21.9,8.9,57
96415,16415,2,0,11.5,8.9,59
96416,16416,5,0,8.5,6.6,62
96417,16417,1,1,15.6,8.4,45
96418,16418,1,1,2.0,8.2,58
96419,16419,1,1,2.0,8.7,44
96420,16420,1,1,44.8,6.5,-4
96421,16421,1,0,40.1,8.0,53
96422,16422,4,0,2.0,4.8,-13
96423,16423,1,0,16.6,9.3,74
96424,16424,2,1,2.0,4.8,-22
96425,16425,3,0,53.6,5.9,16
96426,16426,3,2,46.4,5.9,25
96427,16427,2,1,42.6,6.3,31
96428,16428,2,0,12.4,6.4,14
96429,16429,1,0,7.5,9.5,65
96430,16430,2,1,8.4,7.6,44
96431,16431,2,1,52.5,7.2,45
96432,16432,2,1,13.6,5.8,-12
96433,16433,4,0,38.4,9.1,72
96434,16434,3,1,20.5,6.1,13
96435,16435,1,0,55.1,8.6,69
96436,16436,3,2,29.4,6.8,14
96437,16437,2,0,5.5,7.1,53
96438,16438,1,0,41.6,8.0,53
96439,16439,4,2,5.1,4.6,-20
96440,16440,1,0,32.3,8.1,49
96441,16441,1,0,13.6,5.4,1
96442,16442,2,1,18.1,6.7,48
96443,16443,1,0,33.8,7.8,43
96444,16444,3,0,19.7,7.8,43
96445,16445,1,0,20.9,7.2,48
96446,16446,1,0,50.1,5.7,1
96447,16447,0,0,17.7,7.2,31
96448,16448,3,1,55.2,7.4,56
96449,16449,2,1,14.4,6.1,25
96450,16450,1,1,33.4,6.6,29
96451,16451,2,1,27.7,6.7,30
96452,16452,3,0,35.2,8.3,70
96453,16453,5,1,6.6,5.1,-3
96454,16454,1,0,34.3,7.8,59
96455,16455,6,4,34.5,5.6,-1
96456,16456,3,2,41.2,6.9,33
96457,16457,4,0,30.4,7.8,48
96458,16458,2,0,57.1,8.3,64
96459,16459,2,0,17.1,5.9,17
96460,16460,1,0,6.6,9.5,71
96461,16461,2,1,2.5,5.8,34
96462,16462,4,0,34.6,7.0,18
96463,16463,4,3,12.8,6.3,16
96464,16464,4,2,45.2,5.5,-17
96465,16465,0,0,27.1,8.4,53
96466,16466,4,1,64.5,6.0,11
96467,16467,2,0,22.7,8.1,38
96468,16468,3,0,2.0,9.0,76
96469,16469,1,0,14.2,8.0,50
96470,16470,0,0,2.0,7.4,49
96471,16471,1,0,26.2,6.3,11
96472,16472,2,0,31.2,7.4,31
96473,16473,4,1,2.0,7.1,43
96474,16474,1,0,61.0,6.6,17
96475,16475,2,1,6.6,5.1,-1
96476,16476,4,1,33.6,3.8,-32
96477,16477,2,1,22.5,6.4,11
96478,16478,1,0,45.9,7.6,39
96479,16479,2,0,26.7,8.8,68
96480,16480,3,0,14.2,5.1,12
96481,16481,4,0,7.4,8.6,78
96482,16482,3,0,2.0,6.3,-8
96483,16483,3,1,36.8,7.2,45
96484,16484,4,1,6.9,7.4,40
96485,16485,0,0,49.6,6.9,38
96486,16486,0,0,34.0,7.9,50
96487,16487,2,0,16.4,7.5,38
96488,16488,4,0,50.7,7.0,25
96489,16489,3,1,22.8,8.0,44
96490,16490,2,1,2.0,8.3,65
96491,16491,3,1,2.0,7.6,37
96492,16492,1,1,12.7,7.1,53
96493,16493,2,0,29.1,7.9,42
96494,16494,3,1,25.6,6.6,21
96495,16495,2,0,3.6,5.2,-15
96496,16496,1,1,11.1,7.3,46
96497,16497,1,0,2.0,6.7,25
96498,16498,4,0,20.8,9.3,90
96499,16499,5,0,2.0,6.3,4
96500,16500,3,1,2.6,4.6,-23
96501,16501,1,1,23.0,7.3,62
96502,16502,2,1,20.5,6.5,27
96503,16503,2,1,20.2,8.0,67
96504,16504,4,1,29.7,7.1,47
96505,16505,3,0,16.4,7.1,32
96506,16506,3,0,30.2,6.3,7
96507,16507,4,1,24.9,6.8,33
96508,16508,2,0,34.5,6.6,38
96509,16509,2,0,2.0,6.6,10
96510,16510,1,0,36.8,8.0,43
96511,16511,1,0,50.5,5.4,-7
96512,16512,4,1,2.1,6.1,26
96513,16513,2,1,26.2,5.6,7
96514,16514,1,0,31.5,9.7,69
96515,16515,4,1,13.2,6.4,33
96516,16516,3,0,25.4,7.9,63
96517,16517,3,0,22.9,6.9,22
96518,16518,0,0,23.2,9.5,100
96519,16519,5,1,9.6,5.2,-4
96520,16520,6,1,7.5,4.7,11
96521,16521,3,1,8.6,5.3,-15
96522,16522,3,3,49.5,6.3,24
96523,16523,1,0,30.0,7.9,62
96524,16524,4,4,23.6,5.4,12
96525,16525,3,0,20.1,8.6,57
96526,16526,1,0,34.6,8.3,57
96527,16527,0,0,38.8,7.9,52
96528,16528,0,0,49.5,8.7,85
96529,16529,4,0,2.0,7.1,42
96530,16530,4,1,51.4,7.0,18
96531,16531,4,0,2.0,7.3,47
96532,16532,1,0,22.4,7.8,57
96533,16533,4,1,31.2,7.6,47
96534,16534,2,1,18.2,6.4,-8
96535,16535,1,1,20.7,7.9,62
96536,16536,1,0,30.9,8.4,59
96537,16537,3,1,25.9,6.2,9
96538,16538,0,0,2.0,8.4,55
96539,16539,2,0,22.6,7.8,48
96540,16540,2,1,29.7,8.2,63
96541,16541,2,2,41.0,6.5,33
96542,16542,0,0,27.9,7.0,40
96543,16543,0,0,33.1,6.0,13
96544,16544,4,0,16.4,7.0,30
96545,16545,2,0,31.7,6.7,17
96546,16546,0,0,13.9,6.7,32
96547,16547,2,1,24.9,6.0,24
96548,16548,3,0,42.1,7.0,25
96549,16549,2,0,17.5,6.1,28
96550,16550,1,0,5.4,8.4,60
96551,16551,1,0,18.3,7.9,45
96552,16552,5,3,27.7,3.7,-5
96553,16553,7,3,54.8,2.8,-49
96554,16554,4,1,47.4,7.0,38
96555,16555,0,0,31.5,7.9,50
96556,16556,3,0,20.2,7.4,53
96557,16557,1,0,19.9,8.2,57
96558,16558,2,1,23.4,8.3,66
96559,16559,2,0,26.7,5.4,-14
96560,16560,1,1,23.5,6.0,7
96561,16561,6,3,52.9,5.1,-8
96562,16562,0,0,34.9,7.5,50
96563,16563,0,0,2.0,9.0,60
96564,16564,0,0,23.3,8.1,43
96565,16565,1,0,5.2,8.5,64
96566,16566,3,2,24.4,7.1,24
96567,16567,1,1,49.9,7.7,64
96568,16568,2,0,36.6,6.9,44
96569,16569,2,1,7.0,7.2,38
96570,16570,6,2,20.4,3.7,-21
96571,16571,1,0,44.0,8.9,61
96572,16572,3,1,29.9,5.3,1
96573,16573,2,1,8.9,8.3,45
96574,16574,1,0,17.2,7.3,29
96575,16575,5,0,39.7,6.0,38
96576,16576,2,0,34.5,9.6,71
96577,16577,3,0,2.0,6.3,-5
96578,16578,3,1,28.3,8.8,67
96579,16579,3,0,32.8,5.7,13
96580,16580,1,1,45.1,7.2,31
96581,16581,4,0,41.4,5.5,-8
96582,16582,5,3,48.1,5.4,-8
96583,16583,1,0,2.0,7.6,62
96584,16584,3,0,36.9,8.1,62
96585,16585,5,2,74.0,4.6,-17
96586,16586,1,0,31.8,9.5,90
96587,16587,4,1,25.4,6.6,44
96588,16588,0,0,20.8,7.9,39
96589,16589,0,0,42.9,7.8,63
96590,16590,4,1,33.6,6.3,37
96591,16591,1,0,46.7,7.5,25
96592,16592,2,0,57.1,7.0,30
96593,16593,3,1,27.4,8.4,63
96594,16594,6,2,32.1,4.7,23
96595,16595,4,1,21.2,4.6,2
96596,16596,3,0,32.6,7.8,49
96597,16597,4,1,41.4,6.5,39
96598,16598,1,0,20.5,8.4,50
96599,16599,3,0,40.6,9.2,82
96600,16600,2,1,15.7,6.7,43
96601,16601,3,0,24.0,6.2,29
96602,16602,2,1,24.2,6.0,12
96603,16603,5,2,34.6,6.0,33
96604,16604,4,2,28.3,6.6,44
96605,16605,0,0,19.7,8.2,70
96606,16606,3,2,12.1,8.0,52
96607,16607,3,1,8.4,6.7,20
96608,16608,5,0,15.4,5.2,7
96609,16609,5,0,27.5,6.5,30
96610,16610,3,0,19.7,5.5,-3
96611,16611,3,1,5.4,5.8,23
96612,16612,2,0,14.1,6.1,26
96613,16613,1,0,24.3,6.5,17
96614,16614,2,1,2.0,5.5,26
96615,16615,3,1,15.8,8.1,69
96616,16616,0,0,36.7,9.5,95
96617,16617,3,0,20.1,7.2,29
96618,16618,4,1,48.4,7.2,28
96619,16619,7,1,2.6,6.6,34
96620,16620,3,0,37.7,9.3,87
96621,16621,4,1,36.3,6.2,-1
96622,16622,3,0,26.6,6.7,28
96623,16623,3,1,2.2,6.4,17
96624,16624,4,1,19.6,7.2,41
96625,16625,4,1,10.1,5.7,14
96626,16626,1,0,31.9,7.1,27
96627,16627,1,0,22.8,7.0,41
96628,16628,2,0,24.4,7.9,52
96629,16629,3,0,34.3,7.3,48
96630,16630,2,0,14.9,7.4,47
96631,16631,4,3,15.1,5.3,14
96632,16632,2,0,23.1,7.3,25
96633,16633,1,0,26.3,6.4,30
96634,16634,2,0,22.0,8.0,69
96635,16635,4,0,3.9,6.3,38
96636,16636,2,1,11.4,6.1,22
96637,16637,2,0,24.6,7.3,54
96638,16638,6,1,30.5,6.1,29
96639,16639,2,0,26.2,8.1,69
96640,16640,4,1,23.4,6.3,28
96641,16641,4,0,2.5,7.1,40
96642,16642,4,1,31.8,6.2,40
96643,16643,2,0,27.8,8.4,55
96644,16644,5,2,3.2,4.5,-37
96645,16645,1,0,29.9,7.5,35
96646,16646,1,1,19.5,6.2,18
96647,16647,2,0,2.0,6.6,32
96648,16648,2,1,44.4,6.6,34
96649,16649,3,0,37.9,8.2,60
96650,16650,8,3,9.0,5.6,15
96651,16651,5,1,37.0,5.4,9
96652,16652,6,1,44.1,3.7,-19
96653,16653,4,3,25.5,5.9,15
96654,16654,5,2,21.8,6.2,3
96655,16655,2,0,74.7,8.3,70
96656,16656,4,2,35.4,6.7,40
96657,16657,3,1,23.8,5.2,13
96658,16658,0,0,27.0,7.8,48
96659,16659,2,1,10.9,7.0,39
96660,16660,3,0,20.3,7.7,61
96661,16661,1,1,4.4,8.4,58
96662,16662,4,0,37.2,7.2,38
96663,16663,1,0,21.4,8.8,55
96664,16664,1,0,37.3,6.9,53
96665,16665,4,1,20.4,6.6,36
96666,16666,0,0,11.4,9.4,89
96667,16667,0,0,33.9,8.3,50
96668,16668,5,0,2.0,7.7,29
96669,16669,4,1,4.9,6.1,18
96670,16670,2,2,28.4,4.8,7
96671,16671,4,1,2.0,4.1,-15
96672,16672,4,1,41.9,7.2,33
96673,16673,0,0,42.3,8.2,54
96674,16674,1,0,28.2,6.7,29
96675,16675,4,0,21.6,5.6,26
96676,16676,3,1,33.3,7.1,45
96677,16677,3,0,33.9,6.0,8
96678,16678,1,0,2.0,7.7,45
96679,16679,1,0,34.1,9.5,98
96680,16680,1,1,12.2,7.7,53
96681,16681,3,1,20.5,8.1,38
96682,16682,2,0,21.0,6.6,15
96683,16683,2,1,49.7,6.7,44
96684,16684,1,1,20.8,7.3,34
96685,16685,2,0,24.6,8.2,64
96686,16686,5,1,7.8,5.9,22
96687,16687,3,2,13.2,5.9,19
96688,16688,1,0,5.3,9.6,75
96689,16689,4,1,9.9,4.2,-2
96690,16690,1,1,2.0,4.0,-15
96691,16691,4,3,26.0,4.8,-2
96692,16692,1,0,26.5,8.0,68
96693,16693,6,1,47.7,4.8,22
96694,16694,2,0,2.0,8.4,65
96695,16695,5,0,8.3,7.5,49
96696,16696,4,2,22.5,4.8,-2
96697,16697,1,0,13.5,8.7,82
96698,16698,2,0,19.4,5.6,28
96699,16699,1,0,34.8,7.0,56
96700,16700,2,0,31.4,8.4,58
96701,16701,0,0,9.5,8.1,70
96702,16702,6,1,36.7,5.6,4
96703,16703,2,1,16.2,7.8,45
96704,16704,3,2,44.4,7.3,26
96705,16705,3,2,17.0,5.0,-2
